STNAME,CTYNAME,YEAR,POPULATION,Deaths,Death Rate (%),Indicator
Wisconsin,Burnett County,2005,16296,6.0,0.036818851251840944,Control
Wisconsin,Calumet County,2005,44067,2.0,0.00453854358136474,Control
Wisconsin,Chippewa County,2005,59139,5.0,0.008454657670910904,Control
Wisconsin,Clark County,2005,33597,4.0,0.01190582492484448,Control
Wisconsin,Columbia County,2005,54550,1.0,0.0018331805682859762,Control
Wisconsin,Crawford County,2005,16874,9.0,0.05333649401446012,Control
Wisconsin,Dane County,2005,462237,26.0,0.005624820168009052,Control
Wisconsin,Dodge County,2005,87224,7.0,0.008025314133724664,Control
Wisconsin,Door County,2005,28027,7.0,0.024975916080921968,Control
Wisconsin,Douglas County,2005,43909,8.0,0.018219499419253455,Control
Wisconsin,Dunn County,2005,41540,5.0,0.01203659123736158,Control
Wisconsin,Eau Claire County,2005,95535,4.0,0.0041869471921285395,Control
Wisconsin,Florence County,2005,4860,3.0,0.06172839506172839,Control
Wisconsin,Fond du Lac County,2005,98458,5.0,0.005078307501675841,Control
Wisconsin,Forest County,2005,9888,9.0,0.09101941747572816,Control
Wisconsin,Grant County,2005,49108,3.0,0.00610898427954712,Control
Wisconsin,Green County,2005,34812,4.0,0.01149029070435482,Control
Wisconsin,Green Lake County,2005,18820,4.0,0.021253985122210415,Control
Wisconsin,Iowa County,2005,23358,4.0,0.01712475383166367,Control
Wisconsin,Iron County,2005,6477,8.0,0.12351397251814111,Control
Wisconsin,Jackson County,2005,19608,2.0,0.010199918400652794,Control
Wisconsin,Jefferson County,2005,78650,0.0,0.0,Control
Wisconsin,Juneau County,2005,26403,8.0,0.030299587168124833,Control
Wisconsin,Kenosha County,2005,159800,22.0,0.01376720901126408,Control
Wisconsin,Kewaunee County,2005,20448,1.0,0.004890453834115806,Control
Wisconsin,La Crosse County,2005,109620,9.0,0.008210180623973728,Control
Wisconsin,Lafayette County,2005,16051,6.0,0.037380848545261976,Control
Wisconsin,Langlade County,2005,20419,9.0,0.04407659532788089,Control
Wisconsin,Lincoln County,2005,29873,7.0,0.02343253104810364,Control
Wisconsin,Manitowoc County,2005,81018,5.0,0.006171468068824212,Control
Wisconsin,Marathon County,2005,127532,3.0,0.002352350782548694,Control
Wisconsin,Marinette County,2005,42940,6.0,0.013972985561248253,Control
Wisconsin,Marquette County,2005,14994,7.0,0.04668534080298786,Control
Wisconsin,Menominee County,2005,4550,3.0,0.06593406593406594,Control
Wisconsin,Milwaukee County,2005,951265,176.0,0.01850167934276989,Control
Wisconsin,Monroe County,2005,42166,8.0,0.0189726319783712,Control
Wisconsin,Oconto County,2005,37224,6.0,0.016118633139909737,Control
Wisconsin,Oneida County,2005,36623,5.0,0.013652622668814679,Control
Wisconsin,Outagamie County,2005,170038,7.0,0.004116726849292511,Control
Wisconsin,Ozaukee County,2005,85028,8.0,0.009408665380815731,Control
Wisconsin,Pepin County,2005,7407,7.0,0.09450519778587822,Control
Wisconsin,Pierce County,2005,38987,2.0,0.005129915099905097,Control
Wisconsin,Polk County,2005,43892,9.0,0.02050487560375467,Control
Wisconsin,Portage County,2005,67566,0.0,0.0,Control
Wisconsin,Price County,2005,14977,0.0,0.0,Control
Wisconsin,Racine County,2005,197025,10.0,0.0050754980332445125,Control
Wisconsin,Richland County,2005,17984,9.0,0.05004448398576512,Control
Wisconsin,Rock County,2005,156315,18.0,0.011515209672776125,Control
Wisconsin,Rusk County,2005,14683,3.0,0.020431791868146837,Control
Wisconsin,St. Croix County,2005,76590,2.0,0.0026113069591330463,Control
Wisconsin,Sauk County,2005,57356,0.0,0.0,Control
Wisconsin,Sawyer County,2005,16835,2.0,0.01188001188001188,Control
Wisconsin,Shawano County,2005,40913,0.0,0.0,Control
Wisconsin,Sheboygan County,2005,113650,4.0,0.0035195776506819184,Control
Wisconsin,Taylor County,2005,19473,7.0,0.035947208955990344,Control
Wisconsin,Trempealeau County,2005,27553,5.0,0.01814684426378253,Control
Wisconsin,Vernon County,2005,28719,0.0,0.0,Control
Wisconsin,Vilas County,2005,22067,8.0,0.036253228803190284,Control
Wisconsin,Walworth County,2005,99000,0.0,0.0,Control
Wisconsin,Washburn County,2005,16490,7.0,0.04244996967859309,Control
Wisconsin,Washington County,2005,125038,1.0,0.0007997568739103312,Control
Wisconsin,Waukesha County,2005,374989,23.0,0.0061335132497219915,Control
Wisconsin,Waupaca County,2005,51991,0.0,0.0,Control
Wisconsin,Waushara County,2005,24590,7.0,0.028466856445709638,Control
Wisconsin,Winnebago County,2005,159536,6.0,0.003760906629224752,Control
Wisconsin,Wood County,2005,74496,9.0,0.01208118556701031,Control
Wisconsin,Adams County,2006,20544,5.0,0.024338006230529594,Control
Wisconsin,Ashland County,2006,16447,5.0,0.030400680975253846,Control
Wisconsin,Barron County,2006,45678,8.0,0.017513901659442183,Control
Wisconsin,Bayfield County,2006,14978,3.0,0.020029376418747497,Control
Wisconsin,Brown County,2006,240437,21.0,0.00873409666565462,Control
Wisconsin,Buffalo County,2006,13786,7.0,0.050776149717104306,Control
Wisconsin,Burnett County,2006,16230,7.0,0.04313000616142945,Control
Wisconsin,Calumet County,2006,44280,2.0,0.004516711833785004,Control
Wisconsin,Chippewa County,2006,59366,9.0,0.015160192702893913,Control
Wisconsin,Clark County,2006,33526,7.0,0.020879317544592258,Control
Wisconsin,Columbia County,2006,54822,7.0,0.012768596548830762,Control
Wisconsin,Crawford County,2006,16932,1.0,0.005905976848570754,Control
Wisconsin,Dane County,2006,468750,45.0,0.0096,Control
Wisconsin,Dodge County,2006,87849,8.0,0.0091065350772348,Control
Wisconsin,Door County,2006,28026,7.0,0.02497680725041033,Control
Wisconsin,Douglas County,2006,43870,6.0,0.013676772281741509,Control
Wisconsin,Dunn County,2006,42304,6.0,0.014183055975794251,Control
Wisconsin,Eau Claire County,2006,96527,1.0,0.0010359795704828702,Control
Wisconsin,Florence County,2006,4834,8.0,0.16549441456350847,Control
Wisconsin,Fond du Lac County,2006,98910,8.0,0.008088160954402993,Control
Wisconsin,Forest County,2006,9826,2.0,0.02035416242621616,Control
Wisconsin,Grant County,2006,48680,3.0,0.006162695152013147,Control
Wisconsin,Green County,2006,35431,2.0,0.005644774350145353,Control
Wisconsin,Green Lake County,2006,18753,5.0,0.026662400682557458,Control
Wisconsin,Iowa County,2006,23521,7.0,0.029760639428595723,Control
Wisconsin,Iron County,2006,6312,6.0,0.09505703422053231,Control
Wisconsin,Jackson County,2006,19672,6.0,0.030500203334688898,Control
Wisconsin,Jefferson County,2006,79270,6.0,0.007569067743156301,Control
Wisconsin,Juneau County,2006,26484,1.0,0.0037758646730101193,Control
Wisconsin,Kenosha County,2006,161286,24.0,0.014880398794687697,Control
Wisconsin,Kewaunee County,2006,20508,8.0,0.03900916715428126,Control
Wisconsin,La Crosse County,2006,110248,3.0,0.0027211377984181118,Control
Wisconsin,Lafayette County,2006,16018,0.0,0.0,Control
Wisconsin,Langlade County,2006,20375,0.0,0.0,Control
Wisconsin,Lincoln County,2006,29729,5.0,0.01681859463823203,Control
Wisconsin,Manitowoc County,2006,80908,5.0,0.006179858604835121,Control
Wisconsin,Marathon County,2006,128834,3.0,0.0023285778598817084,Control
Wisconsin,Marinette County,2006,42474,4.0,0.009417526015915618,Control
Wisconsin,Marquette County,2006,14957,8.0,0.05348666176372267,Control
Wisconsin,Menominee County,2006,4542,1.0,0.022016732716864818,Control
Wisconsin,Milwaukee County,2006,952374,190.0,0.019950145636063142,Control
Wisconsin,Monroe County,2006,42639,1.0,0.0023452707615094163,Control
Wisconsin,Oconto County,2006,37357,6.0,0.016061246888133415,Control
Wisconsin,Oneida County,2006,36415,5.0,0.013730605519703419,Control
Wisconsin,Outagamie County,2006,172004,6.0,0.0034882909699774423,Control
Wisconsin,Ozaukee County,2006,85189,4.0,0.004695441899775793,Control
Wisconsin,Pepin County,2006,7371,6.0,0.0814000814000814,Control
Wisconsin,Pierce County,2006,39504,3.0,0.007594167679222357,Control
Wisconsin,Polk County,2006,44229,2.0,0.004521920007235072,Control
Wisconsin,Portage County,2006,67917,7.0,0.010306697881237392,Control
Wisconsin,Price County,2006,14805,1.0,0.006754474839581222,Control
Wisconsin,Racine County,2006,198398,20.0,0.01008074678172159,Control
Wisconsin,Richland County,2006,17996,0.0,0.0,Control
Wisconsin,Rock County,2006,158042,20.0,0.012654863896938788,Control
Wisconsin,Rusk County,2006,14493,7.0,0.04829917891395846,Control
Wisconsin,St. Croix County,2006,79219,9.0,0.011360910892588899,Control
Wisconsin,Sauk County,2006,57761,6.0,0.010387631793078375,Control
Wisconsin,Sawyer County,2006,16849,4.0,0.02374028132233367,Control
Wisconsin,Shawano County,2006,41013,1.0,0.0024382512861775537,Control
Wisconsin,Sheboygan County,2006,113830,4.0,0.0035140121233418254,Control
Wisconsin,Taylor County,2006,19369,6.0,0.03097733491661934,Control
Wisconsin,Trempealeau County,2006,27673,5.0,0.018068153073392837,Control
Wisconsin,Vernon County,2006,28835,2.0,0.006936015259233571,Control
Wisconsin,Vilas County,2006,22012,6.0,0.027257859349445756,Control
Wisconsin,Walworth County,2006,99973,5.0,0.005001350364598442,Control
Wisconsin,Washburn County,2006,16565,5.0,0.03018412315122246,Control
Wisconsin,Washington County,2006,126597,4.0,0.00315963253473621,Control
Wisconsin,Waukesha County,2006,376141,18.0,0.004785439502739664,Control
Wisconsin,Waupaca County,2006,52018,8.0,0.015379291783613365,Control
Wisconsin,Waushara County,2006,24691,1.0,0.004050058725851525,Control
Wisconsin,Winnebago County,2006,160456,11.0,0.006855461933489555,Control
Wisconsin,Wood County,2006,74021,2.0,0.0027019359370989314,Control
Wisconsin,Adams County,2007,20429,8.0,0.03916001762200793,Control
Wisconsin,Ashland County,2007,16243,6.0,0.03693898910299821,Control
Wisconsin,Barron County,2007,45570,4.0,0.008777704630239193,Control
Wisconsin,Bayfield County,2007,15021,7.0,0.04660142467212569,Control
Wisconsin,Brown County,2007,243170,10.0,0.004112349385203767,Control
Wisconsin,Buffalo County,2007,13745,2.0,0.014550745725718442,Control
Wisconsin,Burnett County,2007,16181,1.0,0.006180087757246153,Control
Wisconsin,Calumet County,2007,44284,6.0,0.013548911570770482,Control
Wisconsin,Chippewa County,2007,59958,3.0,0.005003502451716202,Control
Wisconsin,Clark County,2007,33418,6.0,0.017954395834580167,Control
Wisconsin,Columbia County,2007,55064,8.0,0.01452854859799506,Control
Wisconsin,Crawford County,2007,16896,9.0,0.053267045454545456,Control
Wisconsin,Dane County,2007,476261,34.0,0.007138942722582786,Control
Wisconsin,Dodge County,2007,87735,2.0,0.002279591953040406,Control
Wisconsin,Door County,2007,27783,1.0,0.0035993233272144836,Control
Wisconsin,Douglas County,2007,43779,9.0,0.02055780168573974,Control
Wisconsin,Dunn County,2007,42556,1.0,0.0023498449102359246,Control
Wisconsin,Eau Claire County,2007,97429,8.0,0.008211107575773128,Control
Wisconsin,Florence County,2007,4734,6.0,0.1267427122940431,Control
Wisconsin,Fond du Lac County,2007,99376,7.0,0.007043954274673966,Control
Wisconsin,Forest County,2007,9751,4.0,0.04102143369910778,Control
Wisconsin,Grant County,2007,48996,9.0,0.018368846436443792,Control
Wisconsin,Green County,2007,35757,7.0,0.019576586402662417,Control
Wisconsin,Green Lake County,2007,18645,2.0,0.010726736390453205,Control
Wisconsin,Iowa County,2007,23562,1.0,0.004244121891180714,Control
Wisconsin,Iron County,2007,6264,5.0,0.07982120051085569,Control
Wisconsin,Jackson County,2007,19822,9.0,0.045404096458480474,Control
Wisconsin,Jefferson County,2007,80006,5.0,0.006249531285153613,Control
Wisconsin,Juneau County,2007,26535,4.0,0.015074429998115696,Control
Wisconsin,Kenosha County,2007,162885,27.0,0.01657611198084538,Control
Wisconsin,Kewaunee County,2007,20402,5.0,0.02450740123517302,Control
Wisconsin,La Crosse County,2007,111488,0.0,0.0,Control
Wisconsin,Lafayette County,2007,15800,2.0,0.012658227848101266,Control
Wisconsin,Langlade County,2007,20303,3.0,0.014776141456927547,Control
Wisconsin,Lincoln County,2007,29632,1.0,0.003374730021598272,Control
Wisconsin,Manitowoc County,2007,80829,4.0,0.00494871890039466,Control
Wisconsin,Marathon County,2007,129993,8.0,0.006154177532636373,Control
Wisconsin,Marinette County,2007,42296,9.0,0.021278607906184983,Control
Wisconsin,Marquette County,2007,14858,4.0,0.026921523758244716,Control
Wisconsin,Menominee County,2007,4560,4.0,0.08771929824561403,Control
Wisconsin,Milwaukee County,2007,952185,185.0,0.019428997516238965,Control
Wisconsin,Monroe County,2007,43084,6.0,0.013926283539132858,Control
Wisconsin,Oconto County,2007,37342,1.0,0.002677949761662471,Control
Wisconsin,Oneida County,2007,36195,1.0,0.002762812543168946,Control
Wisconsin,Outagamie County,2007,173723,1.0,0.0005756290186100862,Control
Wisconsin,Ozaukee County,2007,85421,4.0,0.004682689268446869,Control
Wisconsin,Pepin County,2007,7377,0.0,0.0,Control
Wisconsin,Pierce County,2007,39770,7.0,0.01760120693990445,Control
Wisconsin,Polk County,2007,44174,2.0,0.00452755014261783,Control
Wisconsin,Portage County,2007,68534,7.0,0.01021390842501532,Control
Wisconsin,Price County,2007,14479,0.0,0.0,Control
Wisconsin,Racine County,2007,199603,17.0,0.008516906058526175,Control
Wisconsin,Richland County,2007,18178,1.0,0.005501155242600946,Control
Wisconsin,Rock County,2007,159449,22.0,0.013797515192945706,Control
Wisconsin,Rusk County,2007,14421,9.0,0.062408986894112756,Control
Wisconsin,St. Croix County,2007,81104,2.0,0.002465969619254291,Control
Wisconsin,Sauk County,2007,58327,9.0,0.015430246712500215,Control
Wisconsin,Sawyer County,2007,16952,0.0,0.0,Control
Wisconsin,Shawano County,2007,41115,1.0,0.0024322023592362883,Control
Wisconsin,Sheboygan County,2007,114113,5.0,0.004381621725833166,Control
Wisconsin,Taylor County,2007,19313,6.0,0.031067156837363434,Control
Wisconsin,Trempealeau County,2007,27710,7.0,0.025261638397690366,Control
Wisconsin,Vernon County,2007,28991,2.0,0.006898692697733779,Control
Wisconsin,Vilas County,2007,21960,8.0,0.03642987249544627,Control
Wisconsin,Walworth County,2007,100239,10.0,0.009976156984806313,Control
Wisconsin,Washburn County,2007,16576,8.0,0.04826254826254826,Control
Wisconsin,Washington County,2007,128192,11.0,0.008580878681977034,Control
Wisconsin,Waukesha County,2007,379020,31.0,0.008178987916204949,Control
Wisconsin,Waupaca County,2007,52032,7.0,0.013453259532595326,Control
Wisconsin,Waushara County,2007,24679,3.0,0.012156084120102112,Control
Wisconsin,Winnebago County,2007,161470,22.0,0.013624821948349538,Control
Wisconsin,Wood County,2007,73827,1.0,0.0013545179947715604,Control
Wisconsin,Adams County,2008,20284,6.0,0.029579964504042596,Control
Wisconsin,Ashland County,2008,16217,5.0,0.030831843127582168,Control
Wisconsin,Barron County,2008,45656,3.0,0.006570877869283336,Control
Wisconsin,Bayfield County,2008,14910,9.0,0.060362173038229376,Control
Wisconsin,Brown County,2008,244687,11.0,0.0044955391990583885,Control
Wisconsin,Buffalo County,2008,13591,8.0,0.0588624825252005,Control
Wisconsin,Burnett County,2008,15965,7.0,0.04384591293454432,Control
Wisconsin,Calumet County,2008,44667,2.0,0.004477578525533391,Control
Wisconsin,Chippewa County,2008,60286,4.0,0.006635039644361875,Control
Wisconsin,Clark County,2008,33496,5.0,0.014927155481251493,Control
Wisconsin,Columbia County,2008,55139,7.0,0.012695188523549575,Control
Wisconsin,Crawford County,2008,16794,3.0,0.01786352268667381,Control
Wisconsin,Dane County,2008,483298,57.0,0.011793965627832104,Control
Wisconsin,Dodge County,2008,87843,8.0,0.009107157087075806,Control
Wisconsin,Door County,2008,27854,1.0,0.0035901486321533714,Control
Wisconsin,Douglas County,2008,43936,0.0,0.0,Control
Wisconsin,Dunn County,2008,42714,8.0,0.01872922226904528,Control
Wisconsin,Eau Claire County,2008,98209,0.0,0.0,Control
Wisconsin,Florence County,2008,4620,9.0,0.19480519480519481,Control
Wisconsin,Fond du Lac County,2008,99864,3.0,0.003004085556356645,Control
Wisconsin,Forest County,2008,9752,3.0,0.030762920426579164,Control
Wisconsin,Grant County,2008,49097,9.0,0.01833105892417052,Control
Wisconsin,Green County,2008,36045,6.0,0.016645859342488557,Control
Wisconsin,Green Lake County,2008,18541,1.0,0.005393452348848498,Control
Wisconsin,Iowa County,2008,23628,9.0,0.03809040121889284,Control
Wisconsin,Iron County,2008,6204,2.0,0.032237266279819474,Control
Wisconsin,Jackson County,2008,19885,1.0,0.005028916268544128,Control
Wisconsin,Jefferson County,2008,80580,7.0,0.008687019111442046,Control
Wisconsin,Juneau County,2008,26592,7.0,0.026323706377858004,Control
Wisconsin,Kenosha County,2008,164345,26.0,0.015820377863640513,Control
Wisconsin,Kewaunee County,2008,20319,1.0,0.004921502042423347,Control
Wisconsin,La Crosse County,2008,112419,3.0,0.0026685880500627117,Control
Wisconsin,Lafayette County,2008,15808,3.0,0.018977732793522266,Control
Wisconsin,Langlade County,2008,20169,9.0,0.04462293618920125,Control
Wisconsin,Lincoln County,2008,29521,3.0,0.010162257376105146,Control
Wisconsin,Manitowoc County,2008,80670,9.0,0.011156563778356266,Control
Wisconsin,Marathon County,2008,131043,6.0,0.0045786497561869,Control
Wisconsin,Marinette County,2008,42153,7.0,0.016606172751642823,Control
Wisconsin,Marquette County,2008,14882,6.0,0.040317161671818307,Control
Wisconsin,Menominee County,2008,4527,8.0,0.17671747294013695,Control
Wisconsin,Milwaukee County,2008,953973,177.0,0.018553984232258146,Control
Wisconsin,Monroe County,2008,43432,2.0,0.004604899613188432,Control
Wisconsin,Oconto County,2008,37316,9.0,0.024118340658162717,Control
Wisconsin,Oneida County,2008,36124,8.0,0.022145941756173182,Control
Wisconsin,Outagamie County,2008,175113,1.0,0.0005710598299383826,Control
Wisconsin,Ozaukee County,2008,85821,2.0,0.00233043194556111,Control
Wisconsin,Pepin County,2008,7359,4.0,0.05435521130588395,Control
Wisconsin,Pierce County,2008,40196,4.0,0.009951238929246691,Control
Wisconsin,Polk County,2008,44187,3.0,0.006789327177676692,Control
Wisconsin,Portage County,2008,68977,4.0,0.005799034460762283,Control
Wisconsin,Price County,2008,14345,2.0,0.013942140118508192,Control
Wisconsin,Racine County,2008,200109,15.0,0.007495914726474071,Control
Wisconsin,Richland County,2008,17951,0.0,0.0,Control
Wisconsin,Rock County,2008,160186,13.0,0.008115565654926148,Control
Wisconsin,Rusk County,2008,14398,1.0,0.006945409084595082,Control
Wisconsin,St. Croix County,2008,82487,0.0,0.0,Control
Wisconsin,Sauk County,2008,58830,5.0,0.008499065102838687,Control
Wisconsin,Sawyer County,2008,16972,4.0,0.023568230025925053,Control
Wisconsin,Shawano County,2008,41123,1.0,0.0024317292026359945,Control
Wisconsin,Sheboygan County,2008,114458,2.0,0.0017473658459871743,Control
Wisconsin,Taylor County,2008,19245,9.0,0.04676539360872954,Control
Wisconsin,Trempealeau County,2008,27684,5.0,0.01806097384770987,Control
Wisconsin,Vernon County,2008,29072,5.0,0.017198679141441936,Control
Wisconsin,Vilas County,2008,21696,5.0,0.023045722713864306,Control
Wisconsin,Walworth County,2008,100538,9.0,0.008951839105611809,Control
Wisconsin,Washburn County,2008,16615,0.0,0.0,Control
Wisconsin,Washington County,2008,129722,2.0,0.001541758529779066,Control
Wisconsin,Waukesha County,2008,380935,26.0,0.006825311404832846,Control
Wisconsin,Waupaca County,2008,51863,2.0,0.0038563137496866744,Control
Wisconsin,Waushara County,2008,24733,1.0,0.00404318117494845,Control
Wisconsin,Winnebago County,2008,162099,13.0,0.008019790375017736,Control
Wisconsin,Wood County,2008,73841,3.0,0.004062783548435151,Control
Wisconsin,Adams County,2009,20088,4.0,0.019912385503783353,Control
Wisconsin,Ashland County,2009,16181,2.0,0.012360175514492306,Control
Wisconsin,Barron County,2009,45591,4.0,0.008773661468272246,Control
Wisconsin,Bayfield County,2009,14789,2.0,0.01352356481168436,Control
Wisconsin,Brown County,2009,247319,16.0,0.006469377605440746,Control
Wisconsin,Buffalo County,2009,13425,7.0,0.0521415270018622,Control
Wisconsin,Burnett County,2009,15884,1.0,0.006295643414756988,Control
Wisconsin,Calumet County,2009,44739,9.0,0.020116676725005028,Control
Wisconsin,Chippewa County,2009,60609,8.0,0.013199359831048195,Control
Wisconsin,Clark County,2009,33426,6.0,0.01795009872554299,Control
Wisconsin,Columbia County,2009,55170,7.0,0.012688055102410731,Control
Wisconsin,Crawford County,2009,16731,7.0,0.04183850337696492,Control
Wisconsin,Dane County,2009,491357,49.0,0.00997238260572252,Control
Wisconsin,Dodge County,2009,87335,10.0,0.011450163164825099,Control
Wisconsin,Door County,2009,27815,9.0,0.03235664209958655,Control
Wisconsin,Douglas County,2009,44274,3.0,0.0067759859059493156,Control
Wisconsin,Dunn County,2009,42968,9.0,0.020945820145224354,Control
Wisconsin,Eau Claire County,2009,99409,3.0,0.0030178354072568883,Control
Wisconsin,Florence County,2009,4554,8.0,0.1756697408871322,Control
Wisconsin,Fond du Lac County,2009,100070,1.0,0.00099930048965724,Control
Wisconsin,Forest County,2009,9605,7.0,0.07287870900572618,Control
Wisconsin,Grant County,2009,48965,2.0,0.0040845501889104465,Control
Wisconsin,Green County,2009,36110,6.0,0.016615895873719193,Control
Wisconsin,Green Lake County,2009,18472,5.0,0.027067994802944997,Control
Wisconsin,Iowa County,2009,23498,9.0,0.038301132011235,Control
Wisconsin,Iron County,2009,6078,2.0,0.03290556103981573,Control
Wisconsin,Jackson County,2009,19886,8.0,0.04022930705018606,Control
Wisconsin,Jefferson County,2009,80833,6.0,0.0074227110214887485,Control
Wisconsin,Juneau County,2009,26451,3.0,0.011341726210729272,Control
Wisconsin,Kenosha County,2009,165382,29.0,0.017535161021151033,Control
Wisconsin,Kewaunee County,2009,20315,9.0,0.04430223972434162,Control
Wisconsin,La Crosse County,2009,113679,8.0,0.007037359582684577,Control
Wisconsin,Lafayette County,2009,15737,0.0,0.0,Control
Wisconsin,Langlade County,2009,20008,3.0,0.014994002399040383,Control
Wisconsin,Lincoln County,2009,29404,0.0,0.0,Control
Wisconsin,Manitowoc County,2009,80583,1.0,0.001240956529292779,Control
Wisconsin,Marathon County,2009,131612,2.0,0.0015196182718901013,Control
Wisconsin,Marinette County,2009,41968,9.0,0.02144491040792985,Control
Wisconsin,Marquette County,2009,14727,6.0,0.04074149521287431,Control
Wisconsin,Menominee County,2009,4513,6.0,0.13294925769997784,Control
Wisconsin,Milwaukee County,2009,959521,167.0,0.017404517462358823,Control
Wisconsin,Monroe County,2009,43760,6.0,0.013711151736745886,Control
Wisconsin,Oconto County,2009,37149,7.0,0.01884303749764462,Control
Wisconsin,Oneida County,2009,35930,8.0,0.022265516281658782,Control
Wisconsin,Outagamie County,2009,177155,2.0,0.0011289548700290706,Control
Wisconsin,Ozaukee County,2009,86311,3.0,0.003475802620755176,Control
Wisconsin,Pepin County,2009,7293,7.0,0.0959824489236254,Control
Wisconsin,Pierce County,2009,40081,6.0,0.014969686385070232,Control
Wisconsin,Polk County,2009,44252,1.0,0.0022597848684805205,Control
Wisconsin,Portage County,2009,69176,0.0,0.0,Control
Wisconsin,Price County,2009,14214,8.0,0.056282538342479246,Control
Wisconsin,Racine County,2009,200601,15.0,0.00747753002228304,Control
Wisconsin,Richland County,2009,17848,7.0,0.03922008068130883,Control
Wisconsin,Rock County,2009,160155,15.0,0.009365926758452749,Control
Wisconsin,Rusk County,2009,14367,8.0,0.05568316280364725,Control
Wisconsin,St. Croix County,2009,83351,2.0,0.0023994913078427375,Control
Wisconsin,Sauk County,2009,58922,8.0,0.013577271647262483,Control
Wisconsin,Sawyer County,2009,16939,1.0,0.0059035362181946984,Control
Wisconsin,Shawano County,2009,41166,5.0,0.012145945683330904,Control
Wisconsin,Sheboygan County,2009,114560,7.0,0.006110335195530726,Control
Wisconsin,Taylor County,2009,19222,8.0,0.04161897825408386,Control
Wisconsin,Trempealeau County,2009,27754,6.0,0.0216185054406572,Control
Wisconsin,Vernon County,2009,29324,0.0,0.0,Control
Wisconsin,Vilas County,2009,21496,6.0,0.02791216970599181,Control
Wisconsin,Walworth County,2009,100593,15.0,0.014911574364021353,Control
Wisconsin,Washburn County,2009,16666,7.0,0.04200168006720269,Control
Wisconsin,Washington County,2009,130681,2.0,0.0015304443645212387,Control
Wisconsin,Waukesha County,2009,383154,25.0,0.006524791598156355,Control
Wisconsin,Waupaca County,2009,51665,5.0,0.009677731539727088,Control
Wisconsin,Waushara County,2009,24606,2.0,0.008128098837681867,Control
Wisconsin,Winnebago County,2009,163370,13.0,0.00795739731896921,Control
Wisconsin,Wood County,2009,73932,5.0,0.006762971379105124,Control
Wisconsin,Adams County,2010,20878,6.0,0.028738384902768463,Control
Wisconsin,Ashland County,2010,16142,6.0,0.037170115227357206,Control
Wisconsin,Barron County,2010,45816,0.0,0.0,Control
Wisconsin,Bayfield County,2010,15001,9.0,0.05999600026664889,Control
Wisconsin,Brown County,2010,248474,11.0,0.004427022545618455,Control
Wisconsin,Buffalo County,2010,13551,1.0,0.007379529186037931,Control
Wisconsin,Burnett County,2010,15430,9.0,0.05832793259883344,Control
Wisconsin,Calumet County,2010,49041,8.0,0.016312881058705982,Control
Wisconsin,Chippewa County,2010,62646,7.0,0.011173897774798072,Control
Wisconsin,Clark County,2010,34670,9.0,0.025959042399769254,Control
Wisconsin,Columbia County,2010,56854,4.0,0.007035564779962712,Control
Wisconsin,Crawford County,2010,16629,4.0,0.024054362860063745,Control
Wisconsin,Dane County,2010,489247,51.0,0.010424182468160254,Control
Wisconsin,Dodge County,2010,88723,11.0,0.012398138025089323,Control
Wisconsin,Door County,2010,27749,8.0,0.02882986774298173,Control
Wisconsin,Douglas County,2010,44137,6.0,0.013594036749212678,Control
Wisconsin,Dunn County,2010,43888,1.0,0.0022785271600437476,Control
Wisconsin,Eau Claire County,2010,99012,9.0,0.009089807296085323,Control
Wisconsin,Florence County,2010,4398,1.0,0.022737608003638016,Control
Wisconsin,Fond du Lac County,2010,101579,12.0,0.011813465381624155,Control
Wisconsin,Forest County,2010,9294,2.0,0.021519259737465032,Control
Wisconsin,Grant County,2010,51234,9.0,0.01756645977280712,Control
Wisconsin,Green County,2010,36858,8.0,0.021704921590970754,Control
Wisconsin,Green Lake County,2010,19016,3.0,0.015776188472864956,Control
Wisconsin,Iowa County,2010,23694,2.0,0.00844095551616443,Control
Wisconsin,Iron County,2010,5925,8.0,0.1350210970464135,Control
Wisconsin,Jackson County,2010,20464,9.0,0.04397967161845191,Control
Wisconsin,Jefferson County,2010,83727,5.0,0.005971789267500328,Control
Wisconsin,Juneau County,2010,26675,3.0,0.011246485473289597,Control
Wisconsin,Kenosha County,2010,166629,27.0,0.01620366202761824,Control
Wisconsin,Kewaunee County,2010,20561,6.0,0.02918146004571762,Control
Wisconsin,La Crosse County,2010,114879,10.0,0.008704811149122119,Control
Wisconsin,Lafayette County,2010,16799,6.0,0.035716411691172095,Control
Wisconsin,Langlade County,2010,19964,5.0,0.025045081146062912,Control
Wisconsin,Lincoln County,2010,28777,4.0,0.013899989575007819,Control
Wisconsin,Manitowoc County,2010,81330,0.0,0.0,Control
Wisconsin,Marathon County,2010,134064,5.0,0.003729562000238692,Control
Wisconsin,Marinette County,2010,41662,8.0,0.019202150640871777,Control
Wisconsin,Marquette County,2010,15372,8.0,0.052042674993494666,Control
Wisconsin,Menominee County,2010,4270,7.0,0.16393442622950818,Control
Wisconsin,Milwaukee County,2010,948289,164.0,0.017294305849798953,Control
Wisconsin,Monroe County,2010,44813,8.0,0.01785196260013835,Control
Wisconsin,Oconto County,2010,37714,0.0,0.0,Control
Wisconsin,Oneida County,2010,35949,2.0,0.005563437091435089,Control
Wisconsin,Outagamie County,2010,176843,9.0,0.005089259965053748,Control
Wisconsin,Ozaukee County,2010,86378,0.0,0.0,Control
