YEAR,STNAME,CTYNAME,Death Rate (%),POPULATION,Indicator
2010,Washington,Okanogan County,0.012019875857207062,41224,Treatment
2010,Washington,Pacific County,0.012019875857207062,20879,Treatment
2010,Washington,Pend Oreille County,0.012019875857207062,12950,Treatment
2010,Washington,Pierce County,0.014206652736603629,795402,Treatment
2010,Washington,San Juan County,0.012019875857207062,15783,Treatment
2010,Washington,Skagit County,0.013682347206663304,116939,Treatment
2010,Washington,Skamania County,0.012019875857207062,11115,Treatment
2010,Washington,Snohomish County,0.015093875520249551,715522,Treatment
2010,Washington,Spokane County,0.015886397431063626,472102,Treatment
2010,Washington,Stevens County,0.012019875857207062,43472,Treatment
2010,Washington,Thurston County,0.008695274118516587,253011,Treatment
2010,Washington,Wahkiakum County,0.012019875857207062,3983,Treatment
2010,Washington,Walla Walla County,0.012019875857207062,58915,Treatment
2010,Washington,Whatcom County,0.006946201668080715,201549,Treatment
2010,Washington,Whitman County,0.012019875857207062,44795,Treatment
2010,Washington,Yakima County,0.009826038182346704,244249,Treatment
2011,Washington,Adams County,0.014169468339453956,18876,Treatment
2011,Washington,Asotin County,0.014169468339453956,21984,Treatment
2011,Washington,Benton County,0.00886677122067731,180449,Treatment
2011,Washington,Chelan County,0.013658776446805895,73213,Treatment
2011,Washington,Clallam County,0.014169468339453956,71778,Treatment
2011,Washington,Clark County,0.012720056985855297,432388,Treatment
2011,Washington,Columbia County,0.014169468339453956,4005,Treatment
2011,Washington,Cowlitz County,0.0263896083586641,102313,Treatment
2011,Washington,Douglas County,0.014169468339453956,38660,Treatment
2011,Washington,Ferry County,0.014169468339453956,7641,Treatment
2011,Washington,Franklin County,0.014169468339453956,83048,Treatment
2011,Washington,Garfield County,0.014169468339453956,2237,Treatment
2011,Washington,Grant County,0.014169468339453956,90588,Treatment
2011,Washington,Grays Harbor County,0.01381711664409871,72374,Treatment
2011,Washington,Island County,0.014169468339453956,78970,Treatment
2011,Washington,Jefferson County,0.014169468339453956,29858,Treatment
2011,Washington,King County,0.01195239906426896,1974499,Treatment
2011,Washington,Kitsap County,0.009828937177365138,254351,Treatment
2011,Washington,Kittitas County,0.014169468339453956,41561,Treatment
2011,Washington,Klickitat County,0.014169468339453956,20691,Treatment
2011,Washington,Lewis County,0.022464783148769724,75674,Treatment
2011,Washington,Lincoln County,0.014169468339453956,10527,Treatment
2011,Washington,Mason County,0.014169468339453956,60882,Treatment
2011,Washington,Okanogan County,0.014169468339453956,41325,Treatment
2011,Washington,Pacific County,0.014169468339453956,20888,Treatment
2011,Washington,Pend Oreille County,0.014169468339453956,12956,Treatment
2011,Washington,Pierce County,0.01584691876473268,807728,Treatment
2011,Washington,San Juan County,0.014169468339453956,15807,Treatment
2011,Washington,Skagit County,0.012757488645835105,117578,Treatment
2011,Washington,Skamania County,0.014169468339453956,11156,Treatment
2011,Washington,Snohomish County,0.02326389706279452,722149,Treatment
2011,Washington,Spokane County,0.015416585711992836,473516,Treatment
2011,Washington,Stevens County,0.014169468339453956,43457,Treatment
2011,Washington,Thurston County,0.010528819719309466,256439,Treatment
2011,Washington,Wahkiakum County,0.014169468339453956,3992,Treatment
2011,Washington,Walla Walla County,0.014169468339453956,59452,Treatment
2011,Washington,Whatcom County,0.009336471698205923,203503,Treatment
2011,Washington,Whitman County,0.014169468339453956,45067,Treatment
2011,Washington,Yakima County,0.005693394442433682,245899,Treatment
2012,Washington,Adams County,0.013981915953225017,18936,Treatment
2012,Washington,Asotin County,0.013981915953225017,21935,Treatment
2012,Washington,Benton County,0.008771929824561403,182400,Treatment
2012,Washington,Chelan County,0.013981915953225017,73471,Treatment
2012,Washington,Clallam County,0.01671518714044936,71791,Treatment
2012,Washington,Clark County,0.014202853399063528,436532,Treatment
2012,Washington,Columbia County,0.013981915953225017,3977,Treatment
2012,Washington,Cowlitz County,0.02262243161632356,101669,Treatment
2012,Washington,Douglas County,0.013981915953225017,39192,Treatment
2012,Washington,Ferry County,0.013981915953225017,7668,Treatment
2012,Washington,Franklin County,0.013981915953225017,85691,Treatment
2012,Washington,Garfield County,0.013981915953225017,2209,Treatment
2012,Washington,Grant County,0.013981915953225017,91292,Treatment
2012,Washington,Grays Harbor County,0.015323535557567738,71785,Treatment
2012,Washington,Island County,0.012644462989656829,79086,Treatment
2012,Washington,Jefferson County,0.013981915953225017,29808,Treatment
2012,Washington,King County,0.012974049911816228,2011708,Treatment
2012,Washington,Kitsap County,0.007861202606774784,254414,Treatment
2012,Washington,Kittitas County,0.013981915953225017,41636,Treatment
2012,Washington,Klickitat County,0.013981915953225017,20640,Treatment
2012,Washington,Lewis County,0.013981915953225017,75452,Treatment
2012,Washington,Lincoln County,0.013981915953225017,10430,Treatment
2012,Washington,Mason County,0.02306843085237852,60689,Treatment
2012,Washington,Okanogan County,0.013981915953225017,41176,Treatment
2012,Washington,Pacific County,0.013981915953225017,20591,Treatment
2012,Washington,Pend Oreille County,0.013981915953225017,13007,Treatment
2012,Washington,Pierce County,0.01336157651892931,815772,Treatment
2012,Washington,San Juan County,0.013981915953225017,15806,Treatment
2012,Washington,Skagit County,0.014441537259166129,117716,Treatment
2012,Washington,Skamania County,0.013981915953225017,11205,Treatment
2012,Washington,Snohomish County,0.017890333620580165,732239,Treatment
2012,Washington,Spokane County,0.017661715078689248,475605,Treatment
2012,Washington,Stevens County,0.013981915953225017,43494,Treatment
2012,Washington,Thurston County,0.009666954097435164,258613,Treatment
2012,Washington,Wahkiakum County,0.013981915953225017,3996,Treatment
2012,Washington,Walla Walla County,0.013981915953225017,59342,Treatment
2012,Washington,Whatcom County,0.006344496393397819,204902,Treatment
2012,Washington,Whitman County,0.013981915953225017,46660,Treatment
2012,Washington,Yakima County,0.010159958384810456,246064,Treatment
2013,Washington,Adams County,0.013555217429081636,19080,Treatment
2013,Washington,Asotin County,0.013555217429081636,22167,Treatment
2013,Washington,Benton County,0.009763400266866274,184362,Treatment
2013,Washington,Chelan County,0.013555217429081636,73723,Treatment
2013,Washington,Clallam County,0.02080703555228808,72091,Treatment
2013,Washington,Clark County,0.012907871763690836,441591,Treatment
2013,Washington,Columbia County,0.013555217429081636,4002,Treatment
2013,Washington,Cowlitz County,0.020690266707390367,101497,Treatment
2013,Washington,Douglas County,0.013555217429081636,39379,Treatment
2013,Washington,Ferry County,0.013555217429081636,7598,Treatment
2013,Washington,Franklin County,0.013555217429081636,86441,Treatment
2013,Washington,Garfield County,0.013555217429081636,2239,Treatment
2013,Washington,Grant County,0.013555217429081636,91698,Treatment
2013,Washington,Grays Harbor County,0.016887375279697154,71059,Treatment
2013,Washington,Island County,0.013555217429081636,78266,Treatment
2013,Washington,Jefferson County,0.013555217429081636,30021,Treatment
2013,Washington,King County,0.013476779655140927,2047967,Treatment
2013,Washington,Kitsap County,0.006335680174864773,252538,Treatment
2013,Washington,Kittitas County,0.013555217429081636,41845,Treatment
2013,Washington,Klickitat County,0.013555217429081636,20873,Treatment
2013,Washington,Lewis County,0.013555217429081636,74994,Treatment
2013,Washington,Lincoln County,0.013555217429081636,10295,Treatment
2013,Washington,Mason County,0.016534391534391533,60480,Treatment
2013,Washington,Okanogan County,0.013555217429081636,41044,Treatment
2013,Washington,Pacific County,0.013555217429081636,20460,Treatment
2013,Washington,Pend Oreille County,0.013555217429081636,12890,Treatment
2013,Washington,Pierce County,0.01485437236015278,821307,Treatment
2013,Washington,San Juan County,0.013555217429081636,15867,Treatment
2013,Washington,Skagit County,0.01944702798680984,118270,Treatment
2013,Washington,Skamania County,0.013555217429081636,11316,Treatment
2013,Washington,Snohomish County,0.016928157437238186,744322,Treatment
2013,Washington,Spokane County,0.013164686043134198,478553,Treatment
2013,Washington,Stevens County,0.013555217429081636,43287,Treatment
2013,Washington,Thurston County,0.009542858887837053,261976,Treatment
2013,Washington,Wahkiakum County,0.013555217429081636,4002,Treatment
2013,Washington,Walla Walla County,0.013555217429081636,59387,Treatment
2013,Washington,Whatcom County,0.006306424305929494,206139,Treatment
2013,Washington,Whitman County,0.013555217429081636,46831,Treatment
2013,Washington,Yakima County,0.005681933480793036,246395,Treatment
2014,Washington,Adams County,0.013302370878167012,19154,Treatment
2014,Washington,Asotin County,0.013302370878167012,22235,Treatment
2014,Washington,Benton County,0.010721848446672207,186535,Treatment
2014,Washington,Chelan County,0.013302370878167012,74114,Treatment
2014,Washington,Clallam County,0.013302370878167012,72518,Treatment
2014,Washington,Clark County,0.01315481432759947,448505,Treatment
2014,Washington,Columbia County,0.013302370878167012,3984,Treatment
2014,Washington,Cowlitz County,0.020626454901729676,101811,Treatment
2014,Washington,Douglas County,0.013302370878167012,39757,Treatment
2014,Washington,Ferry County,0.013302370878167012,7597,Treatment
2014,Washington,Franklin County,0.013302370878167012,87640,Treatment
2014,Washington,Garfield County,0.013302370878167012,2202,Treatment
2014,Washington,Grant County,0.013302370878167012,92898,Treatment
2014,Washington,Grays Harbor County,0.02118763771964518,70796,Treatment
2014,Washington,Island County,0.016502278583850616,78777,Treatment
2014,Washington,Jefferson County,0.013302370878167012,30172,Treatment
2014,Washington,King County,0.014044849566718788,2086174,Treatment
2014,Washington,Kitsap County,0.007887430590610802,253568,Treatment
2014,Washington,Kittitas County,0.013302370878167012,42619,Treatment
2014,Washington,Klickitat County,0.013302370878167012,20863,Treatment
2014,Washington,Lewis County,0.013355235920242532,74877,Treatment
2014,Washington,Lincoln County,0.013302370878167012,10224,Treatment
2014,Washington,Mason County,0.013302370878167012,60613,Treatment
2014,Washington,Okanogan County,0.013302370878167012,41225,Treatment
2014,Washington,Pacific County,0.013302370878167012,20583,Treatment
2014,Washington,Pend Oreille County,0.013302370878167012,12926,Treatment
2014,Washington,Pierce County,0.01488406037166939,833106,Treatment
2014,Washington,San Juan County,0.013302370878167012,15970,Treatment
2014,Washington,Skagit County,0.008334027835652971,119990,Treatment
2014,Washington,Skamania County,0.013302370878167012,11387,Treatment
2014,Washington,Snohomish County,0.016369961121342338,757485,Treatment
2014,Washington,Spokane County,0.01034879581411907,483148,Treatment
2014,Washington,Stevens County,0.013302370878167012,43498,Treatment
2014,Washington,Thurston County,0.007545148281026593,265071,Treatment
2014,Washington,Wahkiakum County,0.013302370878167012,4008,Treatment
2014,Washington,Walla Walla County,0.02183112782965003,59548,Treatment
2014,Washington,Whatcom County,0.006723011909335382,208240,Treatment
2014,Washington,Whitman County,0.013302370878167012,46965,Treatment
2014,Washington,Yakima County,0.00932125083080714,246748,Treatment
2015,Washington,Adams County,0.014345274099428061,19208,Treatment
2015,Washington,Asotin County,0.014345274099428061,22167,Treatment
2015,Washington,Benton County,0.0147150019444824,190282,Treatment
2015,Washington,Chelan County,0.014345274099428061,75030,Treatment
2015,Washington,Clallam County,0.016379792795621136,73261,Treatment
2015,Washington,Clark County,0.012901250765328436,457320,Treatment
2015,Washington,Columbia County,0.014345274099428061,3961,Treatment
2015,Washington,Cowlitz County,0.01455872504391882,103031,Treatment
2015,Washington,Douglas County,0.014345274099428061,40521,Treatment
2015,Washington,Ferry County,0.014345274099428061,7526,Treatment
2015,Washington,Franklin County,0.014345274099428061,88681,Treatment
2015,Washington,Garfield County,0.014345274099428061,2223,Treatment
2015,Washington,Grant County,0.011762567233764985,93517,Treatment
2015,Washington,Grays Harbor County,0.021118729497233448,71027,Treatment
2015,Washington,Island County,0.013726835964310227,80135,Treatment
2015,Washington,Jefferson County,0.014345274099428061,30376,Treatment
2015,Washington,King County,0.01339681071293596,2127372,Treatment
2015,Washington,Kitsap County,0.011176758508789172,259467,Treatment
2015,Washington,Kittitas County,0.014345274099428061,43120,Treatment
2015,Washington,Klickitat County,0.014345274099428061,21009,Treatment
2015,Washington,Lewis County,0.014345274099428061,75474,Treatment
2015,Washington,Lincoln County,0.014345274099428061,10287,Treatment
2015,Washington,Mason County,0.016393711372317578,60999,Treatment
2015,Washington,Okanogan County,0.014345274099428061,41345,Treatment
2015,Washington,Pacific County,0.014345274099428061,20890,Treatment
2015,Washington,Pend Oreille County,0.014345274099428061,13095,Treatment
2015,Washington,Pierce County,0.016581449858287824,844317,Treatment
2015,Washington,San Juan County,0.014345274099428061,16155,Treatment
2015,Washington,Skagit County,0.014803970753933332,121589,Treatment
2015,Washington,Skamania County,0.014345274099428061,11386,Treatment
2015,Washington,Snohomish County,0.016493035263927525,770022,Treatment
2015,Washington,Spokane County,0.018815060228643883,488970,Treatment
2015,Washington,Stevens County,0.014345274099428061,43576,Treatment
2015,Washington,Thurston County,0.009695161741400206,268175,Treatment
2015,Washington,Wahkiakum County,0.014345274099428061,3989,Treatment
2015,Washington,Walla Walla County,0.014345274099428061,59970,Treatment
2015,Washington,Whatcom County,0.010852025554161045,211942,Treatment
2015,Washington,Whitman County,0.014345274099428061,48224,Treatment
2015,Washington,Yakima County,0.010498772451221088,247648,Treatment
