STNAME,CTYNAME,YEAR,POPULATION,BUYER_COUNTY_x,BUYER_STATE_x,FIPS Code,State_x,BUYER_STATE_y,BUYER_COUNTY_y,MME,State_y
Louisiana,ACADIA,2014,62681,ACADIA,LA,22001,Louisiana,LA,ACADIA,21897397.552725,Louisiana
Louisiana,ALLEN,2006,25562,ALLEN,LA,22003,Louisiana,LA,ALLEN,7177884.4870375,Louisiana
Louisiana,ALLEN,2007,25845,ALLEN,LA,22003,Louisiana,LA,ALLEN,7679717.6171625,Louisiana
Louisiana,ALLEN,2008,25735,ALLEN,LA,22003,Louisiana,LA,ALLEN,8279029.11285,Louisiana
Louisiana,ALLEN,2009,25636,ALLEN,LA,22003,Louisiana,LA,ALLEN,8412931.306575,Louisiana
Louisiana,ALLEN,2010,25704,ALLEN,LA,22003,Louisiana,LA,ALLEN,8469248.49795,Louisiana
Louisiana,ALLEN,2011,25740,ALLEN,LA,22003,Louisiana,LA,ALLEN,9760416.0413625,Louisiana
Louisiana,ALLEN,2012,25619,ALLEN,LA,22003,Louisiana,LA,ALLEN,10181266.0913625,Louisiana
Louisiana,ALLEN,2013,25660,ALLEN,LA,22003,Louisiana,LA,ALLEN,10361889.2925,Louisiana
Louisiana,ALLEN,2014,25710,ALLEN,LA,22003,Louisiana,LA,ALLEN,11592336.6338625,Louisiana
Louisiana,ASCENSION,2006,95986,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,35438970.74385,Louisiana
Louisiana,ASCENSION,2007,99702,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,49368451.4351625,Louisiana
Louisiana,ASCENSION,2008,102461,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,61842942.3414875,Louisiana
Louisiana,ASCENSION,2009,104822,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,60366674.446125,Louisiana
Louisiana,ASCENSION,2010,107894,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,51644712.5743125,Louisiana
Louisiana,ASCENSION,2011,110084,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,50271129.34545,Louisiana
Louisiana,ASCENSION,2012,112238,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,54917657.0986125,Louisiana
Louisiana,ASCENSION,2013,114665,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,55609493.8338375,Louisiana
Louisiana,ASCENSION,2014,117318,ASCENSION,LA,22005,Louisiana,LA,ASCENSION,53657422.2958875,Louisiana
Louisiana,ASSUMPTION,2006,23073,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,2061179.0965,Louisiana
Louisiana,ASSUMPTION,2007,23093,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,2491523.3865,Louisiana
Louisiana,ASSUMPTION,2008,23026,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,3091163.84475,Louisiana
Louisiana,ASSUMPTION,2009,22874,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,2077710.45,Louisiana
Louisiana,ASSUMPTION,2010,23332,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,1739313.45,Louisiana
Louisiana,ASSUMPTION,2011,23186,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,2139578.0625,Louisiana
Louisiana,ASSUMPTION,2012,23071,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,2067624.39,Louisiana
Louisiana,ASSUMPTION,2013,23201,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,1987120.7325,Louisiana
Louisiana,ASSUMPTION,2014,23052,ASSUMPTION,LA,22007,Louisiana,LA,ASSUMPTION,2277938.625,Louisiana
Louisiana,AVOYELLES,2006,42384,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,11049506.6495,Louisiana
Louisiana,AVOYELLES,2007,42197,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,12141320.4963625,Louisiana
Louisiana,AVOYELLES,2008,42517,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,13728922.6935,Louisiana
Louisiana,AVOYELLES,2009,42511,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,14915395.0125,Louisiana
Louisiana,AVOYELLES,2010,42115,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,14679202.8375,Louisiana
Louisiana,AVOYELLES,2011,41805,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,16227265.035,Louisiana
Louisiana,AVOYELLES,2012,41584,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,17827772.9175,Louisiana
Louisiana,AVOYELLES,2013,41288,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,18511341.8625,Louisiana
Louisiana,AVOYELLES,2014,41101,AVOYELLES,LA,22009,Louisiana,LA,AVOYELLES,20507076.255,Louisiana
Louisiana,BEAUREGARD,2006,34624,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,5257439.6518625,Louisiana
Louisiana,BEAUREGARD,2007,34775,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,5897396.665087501,Louisiana
Louisiana,BEAUREGARD,2008,35099,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,6892027.2228125,Louisiana
Louisiana,BEAUREGARD,2009,35419,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,9384884.790225,Louisiana
Louisiana,BEAUREGARD,2010,35832,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,11963268.4688625,Louisiana
Louisiana,BEAUREGARD,2011,36101,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,13482920.0590875,Louisiana
Louisiana,BEAUREGARD,2012,36346,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,14389204.5881625,Louisiana
Louisiana,BEAUREGARD,2013,36281,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,11149170.8652,Louisiana
Louisiana,BEAUREGARD,2014,36264,BEAUREGARD,LA,22011,Louisiana,LA,BEAUREGARD,10645584.9040875,Louisiana
Louisiana,BIENVILLE,2006,14922,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2025970.2222625,Louisiana
Louisiana,BIENVILLE,2007,14880,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2090879.8047625,Louisiana
Louisiana,BIENVILLE,2008,14731,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2116402.6913625,Louisiana
Louisiana,BIENVILLE,2009,14729,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2146614.9463500003,Louisiana
Louisiana,BIENVILLE,2010,14307,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2121389.85,Louisiana
Louisiana,BIENVILLE,2011,14262,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2264131.6352250003,Louisiana
Louisiana,BIENVILLE,2012,14195,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2412041.3786250004,Louisiana
Louisiana,BIENVILLE,2013,13966,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2169349.6125000003,Louisiana
Louisiana,BIENVILLE,2014,13789,BIENVILLE,LA,22013,Louisiana,LA,BIENVILLE,2197714.4625,Louisiana
Louisiana,BOSSIER,2006,107741,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,24591047.7265375,Louisiana
Louisiana,BOSSIER,2007,108931,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,26690084.6467625,Louisiana
Louisiana,BOSSIER,2008,110292,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,29140262.994675,Louisiana
Louisiana,BOSSIER,2009,111492,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,30018756.3652125,Louisiana
Louisiana,BOSSIER,2010,117637,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,31526723.84835,Louisiana
Louisiana,BOSSIER,2011,120122,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,33400995.486525,Louisiana
Louisiana,BOSSIER,2012,123177,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,32424532.018125,Louisiana
Louisiana,BOSSIER,2013,124049,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,32252838.33045,Louisiana
Louisiana,BOSSIER,2014,124922,BOSSIER,LA,22015,Louisiana,LA,BOSSIER,34441013.6890875,Louisiana
Louisiana,CADDO,2006,253344,CADDO,LA,22017,Louisiana,LA,CADDO,80205932.9364875,Louisiana
Louisiana,CADDO,2007,252414,CADDO,LA,22017,Louisiana,LA,CADDO,86803848.0817875,Louisiana
Louisiana,CADDO,2008,252614,CADDO,LA,22017,Louisiana,LA,CADDO,91826526.5607375,Louisiana
Louisiana,CADDO,2009,253623,CADDO,LA,22017,Louisiana,LA,CADDO,93437517.2437875,Louisiana
Louisiana,CADDO,2010,255652,CADDO,LA,22017,Louisiana,LA,CADDO,92875088.6628,Louisiana
Louisiana,CADDO,2011,257058,CADDO,LA,22017,Louisiana,LA,CADDO,93402648.707025,Louisiana
Louisiana,CADDO,2012,257367,CADDO,LA,22017,Louisiana,LA,CADDO,99713905.8382875,Louisiana
Louisiana,CADDO,2013,255248,CADDO,LA,22017,Louisiana,LA,CADDO,100395815.11065,Louisiana
Louisiana,CADDO,2014,252740,CADDO,LA,22017,Louisiana,LA,CADDO,105016141.0201875,Louisiana
Louisiana,CALCASIEU,2006,182944,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,56335230.52862501,Louisiana
Louisiana,CALCASIEU,2007,184318,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,59340146.377075,Louisiana
Louisiana,CALCASIEU,2008,185872,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,62653204.2549875,Louisiana
Louisiana,CALCASIEU,2009,187554,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,62877029.4072,Louisiana
Louisiana,CALCASIEU,2010,193023,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,58473690.236325,Louisiana
Louisiana,CALCASIEU,2011,193881,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,66149434.4340375,Louisiana
Louisiana,CALCASIEU,2012,194516,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,69030196.2298125,Louisiana
Louisiana,CALCASIEU,2013,195550,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,69990230.1452625,Louisiana
Louisiana,CALCASIEU,2014,196641,CALCASIEU,LA,22019,Louisiana,LA,CALCASIEU,72573188.3254875,Louisiana
Louisiana,CALDWELL,2006,10376,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3402569.735225,Louisiana
Louisiana,CALDWELL,2007,10379,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3303614.477725,Louisiana
Louisiana,CALDWELL,2008,10424,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3661493.9893125,Louisiana
Louisiana,CALDWELL,2009,10439,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3805494.4915875,Louisiana
Louisiana,CALDWELL,2010,10148,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3747420.169312501,Louisiana
Louisiana,CALDWELL,2011,10123,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3715540.4895375,Louisiana
Louisiana,CALDWELL,2012,10040,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3788935.6254375,Louisiana
Louisiana,CALDWELL,2013,9986,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3540671.5518,Louisiana
Louisiana,CALDWELL,2014,9953,CALDWELL,LA,22021,Louisiana,LA,CALDWELL,3696429.59385,Louisiana
Louisiana,CAMERON,2011,6672,CAMERON,LA,22023,Louisiana,LA,CAMERON,2185.8750000000005,Louisiana
Louisiana,CAMERON,2012,6630,CAMERON,LA,22023,Louisiana,LA,CAMERON,28485.975,Louisiana
Louisiana,CAMERON,2013,6711,CAMERON,LA,22023,Louisiana,LA,CAMERON,32586.840000000004,Louisiana
Louisiana,CAMERON,2014,6724,CAMERON,LA,22023,Louisiana,LA,CAMERON,40012.875,Louisiana
Louisiana,CATAHOULA,2006,10402,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,2622833.7748125,Louisiana
Louisiana,CATAHOULA,2007,10452,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,3064068.54195,Louisiana
Louisiana,CATAHOULA,2008,10553,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,3184729.7259,Louisiana
Louisiana,CATAHOULA,2009,10460,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,3273920.7938625,Louisiana
Louisiana,CATAHOULA,2010,10379,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,3358596.3115875,Louisiana
Louisiana,CATAHOULA,2011,10289,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,3745525.575,Louisiana
Louisiana,CATAHOULA,2012,10243,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,3907060.2225,Louisiana
Louisiana,CATAHOULA,2013,10254,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,4286616.0375,Louisiana
Louisiana,CATAHOULA,2014,10133,CATAHOULA,LA,22025,Louisiana,LA,CATAHOULA,4842798.045,Louisiana
Louisiana,CLAIBORNE,2006,16435,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,3968589.3234,Louisiana
Louisiana,CLAIBORNE,2007,16431,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,4589629.65885,Louisiana
Louisiana,CLAIBORNE,2008,16281,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,5019091.6942875,Louisiana
Louisiana,CLAIBORNE,2009,16118,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,6557722.669050001,Louisiana
Louisiana,CLAIBORNE,2010,17174,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,7021029.158625,Louisiana
Louisiana,CLAIBORNE,2011,16940,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,6781731.5034,Louisiana
Louisiana,CLAIBORNE,2012,16869,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,6781329.3488625,Louisiana
Louisiana,CLAIBORNE,2013,16665,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,6750895.2075000005,Louisiana
Louisiana,CLAIBORNE,2014,16406,CLAIBORNE,LA,22027,Louisiana,LA,CLAIBORNE,6283870.6125,Louisiana
Louisiana,CONCORDIA,2006,19144,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,3217233.5357250003,Louisiana
Louisiana,CONCORDIA,2007,18924,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,3942997.152,Louisiana
Louisiana,CONCORDIA,2008,18924,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,4987364.6715,Louisiana
Louisiana,CONCORDIA,2009,18989,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,4956159.015000001,Louisiana
Louisiana,CONCORDIA,2010,20840,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,4785403.6725,Louisiana
Louisiana,CONCORDIA,2011,20844,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,5167210.755675,Louisiana
Louisiana,CONCORDIA,2012,20502,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,5481494.1429375,Louisiana
Louisiana,CONCORDIA,2013,20504,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,5126622.96,Louisiana
Louisiana,CONCORDIA,2014,20484,CONCORDIA,LA,22029,Louisiana,LA,CONCORDIA,5170924.245,Louisiana
Louisiana,DE SOTO,2006,26081,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,3884347.863175,Louisiana
Louisiana,DE SOTO,2007,26317,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,4720608.166125,Louisiana
Louisiana,DE SOTO,2008,26483,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,5600356.1384000005,Louisiana
Louisiana,DE SOTO,2009,26401,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,4751077.324087501,Louisiana
Louisiana,DE SOTO,2010,26670,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,4627306.4325,Louisiana
Louisiana,DE SOTO,2011,26782,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,4950024.9340875,Louisiana
Louisiana,DE SOTO,2012,27028,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,4935913.665675,Louisiana
Louisiana,DE SOTO,2013,27096,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,4712717.2693125,Louisiana
Louisiana,DE SOTO,2014,27069,DE SOTO,LA,22031,Louisiana,LA,DE SOTO,5063637.6495375,Louisiana
Louisiana,EAST BATON ROUGE,2006,430886,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,174592261.2468375,Louisiana
Louisiana,EAST BATON ROUGE,2007,430700,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,219140185.108675,Louisiana
Louisiana,EAST BATON ROUGE,2008,431024,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,272554562.223675,Louisiana
Louisiana,EAST BATON ROUGE,2009,434633,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,253301943.1401375,Louisiana
Louisiana,EAST BATON ROUGE,2010,440937,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,219093158.683125,Louisiana
Louisiana,EAST BATON ROUGE,2011,441627,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,208995056.1524625,Louisiana
Louisiana,EAST BATON ROUGE,2012,443075,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,210728836.2266625,Louisiana
Louisiana,EAST BATON ROUGE,2013,444345,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,201511670.518425,Louisiana
Louisiana,EAST BATON ROUGE,2014,445334,EAST BATON ROUGE,LA,22033,Louisiana,LA,EAST BATON ROUGE,186038420.2581375,Louisiana
Louisiana,EAST CARROLL,2006,8323,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,578409.705,Louisiana
Louisiana,EAST CARROLL,2007,8260,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,652427.6685,Louisiana
Louisiana,EAST CARROLL,2008,8140,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,797832.888,Louisiana
Louisiana,EAST CARROLL,2009,8102,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,904303.1025,Louisiana
Louisiana,EAST CARROLL,2010,7737,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,979151.265,Louisiana
Louisiana,EAST CARROLL,2011,7658,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,1008659.985,Louisiana
Louisiana,EAST CARROLL,2012,7578,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,1397796.54,Louisiana
Louisiana,EAST CARROLL,2013,7499,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,1197574.1625,Louisiana
Louisiana,EAST CARROLL,2014,7444,EAST CARROLL,LA,22035,Louisiana,LA,EAST CARROLL,1266121.725,Louisiana
Louisiana,EAST FELICIANA,2006,21002,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,2844699.044,Louisiana
Louisiana,EAST FELICIANA,2007,20902,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,3155328.1895,Louisiana
Louisiana,EAST FELICIANA,2008,20958,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,3576453.91275,Louisiana
Louisiana,EAST FELICIANA,2009,20970,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,3354183.06,Louisiana
Louisiana,EAST FELICIANA,2010,20150,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,3696991.5,Louisiana
Louisiana,EAST FELICIANA,2011,20079,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,3723859.5525,Louisiana
Louisiana,EAST FELICIANA,2012,19852,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,3530397.607725,Louisiana
Louisiana,EAST FELICIANA,2013,19596,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,3106247.707725,Louisiana
Louisiana,EAST FELICIANA,2014,19672,EAST FELICIANA,LA,22037,Louisiana,LA,EAST FELICIANA,3241497.6413625,Louisiana
Louisiana,EVANGELINE,2006,35641,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,12528685.4730875,Louisiana
Louisiana,EVANGELINE,2007,35834,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,14012476.592,Louisiana
Louisiana,EVANGELINE,2008,35455,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,15881152.2735,Louisiana
Louisiana,EVANGELINE,2009,35330,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,17392888.6995375,Louisiana
Louisiana,EVANGELINE,2010,33954,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,16664772.0645375,Louisiana
Louisiana,EVANGELINE,2011,33840,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,20254758.8888625,Louisiana
Louisiana,EVANGELINE,2012,33745,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,26823333.7324875,Louisiana
Louisiana,EVANGELINE,2013,33824,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,27114630.953175,Louisiana
Louisiana,EVANGELINE,2014,33759,EVANGELINE,LA,22039,Louisiana,LA,EVANGELINE,28672256.2702125,Louisiana
Louisiana,FRANKLIN,2006,20059,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,2994440.0753625003,Louisiana
Louisiana,FRANKLIN,2007,20028,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,3559723.7402250003,Louisiana
Louisiana,FRANKLIN,2008,19949,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,3529281.49,Louisiana
Louisiana,FRANKLIN,2009,19807,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,3761230.395,Louisiana
Louisiana,FRANKLIN,2010,20810,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,3757798.8525,Louisiana
Louisiana,FRANKLIN,2011,20774,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,4507169.3063625,Louisiana
Louisiana,FRANKLIN,2012,20580,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,5017197.78,Louisiana
Louisiana,FRANKLIN,2013,20519,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,5021184.6825,Louisiana
Louisiana,FRANKLIN,2014,20441,FRANKLIN,LA,22041,Louisiana,LA,FRANKLIN,4737930.735,Louisiana
Louisiana,GRANT,2006,19731,GRANT,LA,22043,Louisiana,LA,GRANT,1250805.5175,Louisiana
Louisiana,GRANT,2007,19774,GRANT,LA,22043,Louisiana,LA,GRANT,1679404.5375,Louisiana
Louisiana,GRANT,2008,19974,GRANT,LA,22043,Louisiana,LA,GRANT,1514295.51,Louisiana
Louisiana,GRANT,2009,20164,GRANT,LA,22043,Louisiana,LA,GRANT,2267935.305,Louisiana
Louisiana,GRANT,2010,22346,GRANT,LA,22043,Louisiana,LA,GRANT,2747924.2725,Louisiana
Louisiana,GRANT,2011,22397,GRANT,LA,22043,Louisiana,LA,GRANT,3700710.8888625,Louisiana
Louisiana,GRANT,2012,22402,GRANT,LA,22043,Louisiana,LA,GRANT,4104172.515,Louisiana
Louisiana,GRANT,2013,22317,GRANT,LA,22043,Louisiana,LA,GRANT,4443323.97,Louisiana
Louisiana,GRANT,2014,22377,GRANT,LA,22043,Louisiana,LA,GRANT,4678460.325225,Louisiana
Louisiana,IBERIA,2006,74481,IBERIA,LA,22045,Louisiana,LA,IBERIA,15047063.4147125,Louisiana
Louisiana,IBERIA,2007,74810,IBERIA,LA,22045,Louisiana,LA,IBERIA,17811765.2369875,Louisiana
Louisiana,IBERIA,2008,75020,IBERIA,LA,22045,Louisiana,LA,IBERIA,21671321.5450625,Louisiana
Louisiana,IBERIA,2009,75101,IBERIA,LA,22045,Louisiana,LA,IBERIA,24151640.8711125,Louisiana
Louisiana,IBERIA,2010,72882,IBERIA,LA,22045,Louisiana,LA,IBERIA,25043766.036112502,Louisiana
Louisiana,IBERIA,2011,73216,IBERIA,LA,22045,Louisiana,LA,IBERIA,31655969.382487506,Louisiana
Louisiana,IBERIA,2012,73446,IBERIA,LA,22045,Louisiana,LA,IBERIA,31761023.4495375,Louisiana
Louisiana,IBERIA,2013,73628,IBERIA,LA,22045,Louisiana,LA,IBERIA,28887486.51045,Louisiana
Louisiana,IBERIA,2014,73518,IBERIA,LA,22045,Louisiana,LA,IBERIA,25822940.250675,Louisiana
Louisiana,IBERVILLE,2006,32885,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,9284788.0965,Louisiana
Louisiana,IBERVILLE,2007,32915,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,11613358.2504375,Louisiana
Louisiana,IBERVILLE,2008,32899,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,16841815.8244125,Louisiana
Louisiana,IBERVILLE,2009,32505,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,21688963.035675,Louisiana
Louisiana,IBERVILLE,2010,33389,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,23445683.27295,Louisiana
Louisiana,IBERVILLE,2011,33364,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,18136408.1449875,Louisiana
Louisiana,IBERVILLE,2012,33332,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,21434022.33045,Louisiana
Louisiana,IBERVILLE,2013,33395,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,23707690.583175,Louisiana
Louisiana,IBERVILLE,2014,33142,IBERVILLE,LA,22047,Louisiana,LA,IBERVILLE,19641449.66295,Louisiana
Louisiana,JACKSON,2006,15209,JACKSON,LA,22049,Louisiana,LA,JACKSON,3117684.0538625,Louisiana
Louisiana,JACKSON,2007,15075,JACKSON,LA,22049,Louisiana,LA,JACKSON,3186197.007725,Louisiana
Louisiana,JACKSON,2008,15156,JACKSON,LA,22049,Louisiana,LA,JACKSON,3570919.7925,Louisiana
Louisiana,JACKSON,2009,15063,JACKSON,LA,22049,Louisiana,LA,JACKSON,3837917.7225,Louisiana
Louisiana,JACKSON,2010,16309,JACKSON,LA,22049,Louisiana,LA,JACKSON,3902622.09,Louisiana
Louisiana,JACKSON,2011,16362,JACKSON,LA,22049,Louisiana,LA,JACKSON,4703119.267725,Louisiana
Louisiana,JACKSON,2012,16280,JACKSON,LA,22049,Louisiana,LA,JACKSON,4913407.1775,Louisiana
Louisiana,JACKSON,2013,16150,JACKSON,LA,22049,Louisiana,LA,JACKSON,4738907.6475,Louisiana
Louisiana,JACKSON,2014,16013,JACKSON,LA,22049,Louisiana,LA,JACKSON,5222524.5,Louisiana
Louisiana,JEFFERSON,2006,420683,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,313216871.4002875,Louisiana
Louisiana,JEFFERSON,2007,440339,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,229181121.13462505,Louisiana
Louisiana,JEFFERSON,2008,444655,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,224671687.4103375,Louisiana
Louisiana,JEFFERSON,2009,443342,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,212495731.587825,Louisiana
Louisiana,JEFFERSON,2010,432618,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,249260011.91587505,Louisiana
Louisiana,JEFFERSON,2011,434133,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,244762039.1457375,Louisiana
Louisiana,JEFFERSON,2012,434049,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,236446276.16317505,Louisiana
