BUYER_STATE,BUYER_COUNTY,YEAR,MONTH,MME
TX,VAL VERDE,2006,9,169481.325
TX,VAL VERDE,2006,10,256965.45
TX,VAL VERDE,2006,11,197372.02500000002
TX,VAL VERDE,2006,12,213682.42500000002
TX,VAL VERDE,2007,1,25758.75
TX,VAL VERDE,2007,2,192044.625
TX,VAL VERDE,2007,3,217099.05000000002
TX,VAL VERDE,2007,4,176445.7875
TX,VAL VERDE,2007,5,181785.075
TX,VAL VERDE,2007,6,204505.05000000002
TX,VAL VERDE,2007,7,209515.59000000003
TX,VAL VERDE,2007,8,229440.375
TX,VAL VERDE,2007,9,182805.99000000002
TX,VAL VERDE,2007,10,289366.995
TX,VAL VERDE,2007,11,247349.97
TX,VAL VERDE,2007,12,282540.7613625
TX,VAL VERDE,2008,1,26009.55
TX,VAL VERDE,2008,2,196279.41
TX,VAL VERDE,2008,3,206910.18
TX,VAL VERDE,2008,4,236851.17
TX,VAL VERDE,2008,5,219928.20750000002
TX,VAL VERDE,2008,6,241186.575
TX,VAL VERDE,2008,7,213893.17500000002
TX,VAL VERDE,2008,8,174261.405
TX,VAL VERDE,2008,9,233300.16
TX,VAL VERDE,2008,10,273096.51
TX,VAL VERDE,2008,11,250895.37
TX,VAL VERDE,2008,12,335791.395
TX,VAL VERDE,2009,1,27745.545
TX,VAL VERDE,2009,2,237476.1075
TX,VAL VERDE,2009,3,234041.2875
TX,VAL VERDE,2009,4,193953.225
TX,VAL VERDE,2009,5,211512.915
TX,VAL VERDE,2009,6,206088.045
TX,VAL VERDE,2009,7,211028.85
TX,VAL VERDE,2009,8,165743.02500000002
TX,VAL VERDE,2009,9,191636.025
TX,VAL VERDE,2009,10,293699.775
TX,VAL VERDE,2009,11,256829.83500000002
TX,VAL VERDE,2009,12,312283.65
TX,VAL VERDE,2010,1,12108.0
TX,VAL VERDE,2010,2,241149.15000000002
TX,VAL VERDE,2010,3,257957.21250000002
TX,VAL VERDE,2010,4,293562.22500000003
TX,VAL VERDE,2010,5,221850.41636250002
TX,VAL VERDE,2010,6,265696.0875
TX,VAL VERDE,2010,7,276326.7
TX,VAL VERDE,2010,8,263776.8
TX,VAL VERDE,2010,9,236651.325
TX,VAL VERDE,2010,10,344111.47500000003
TX,VAL VERDE,2010,11,350067.97500000003
TX,VAL VERDE,2010,12,386993.10000000003
TX,VAL VERDE,2011,1,30512.160000000003
TX,VAL VERDE,2011,2,242692.92
TX,VAL VERDE,2011,3,322134.5025
TX,VAL VERDE,2011,4,270331.72500000003
TX,VAL VERDE,2011,5,250789.9125
TX,VAL VERDE,2011,6,249380.8125
TX,VAL VERDE,2011,7,286219.275
TX,VAL VERDE,2011,8,253970.1865875
TX,VAL VERDE,2011,9,279780.465
TX,VAL VERDE,2011,10,359600.655
TX,VAL VERDE,2011,11,430522.29000000004
TX,VAL VERDE,2011,12,378630.34500000003
TX,VAL VERDE,2012,1,87432.375
TX,VAL VERDE,2012,2,276781.11
TX,VAL VERDE,2012,3,333911.67
TX,VAL VERDE,2012,4,299300.3175
TX,VAL VERDE,2012,5,323872.995
TX,VAL VERDE,2012,6,307663.5788625
TX,VAL VERDE,2012,7,349599.6788625
TX,VAL VERDE,2012,8,316856.85000000003
TX,VAL VERDE,2012,9,300811.1288625
TX,VAL VERDE,2012,10,462605.46045
TX,VAL VERDE,2012,11,407737.3838625
TX,VAL VERDE,2012,12,451002.57
TX,VAL VERDE,2013,1,52140.9
TX,VAL VERDE,2013,2,347766.69045
TX,VAL VERDE,2013,3,332844.60000000003
TX,VAL VERDE,2013,4,346818.375
TX,VAL VERDE,2013,5,396165.9865875
TX,VAL VERDE,2013,6,346456.575
TX,VAL VERDE,2013,7,385132.1288625
TX,VAL VERDE,2013,8,365785.05
TX,VAL VERDE,2013,9,377862.69045
TX,VAL VERDE,2013,10,510057.68658750004
TX,VAL VERDE,2013,11,553117.50045
TX,VAL VERDE,2013,12,476213.4375
TX,VAL VERDE,2014,1,63162.525
TX,VAL VERDE,2014,2,412503.3
TX,VAL VERDE,2014,3,378655.3875
TX,VAL VERDE,2014,4,383715.9375
TX,VAL VERDE,2014,5,389485.6125
TX,VAL VERDE,2014,6,375153.0
TX,VAL VERDE,2014,7,377675.0625
TX,VAL VERDE,2014,8,408305.2125
TX,VAL VERDE,2014,9,368594.0625
TX,VAL VERDE,2014,10,322637.175
TX,VAL VERDE,2014,11,344965.425
TX,VAL VERDE,2014,12,371501.8875
TX,VAN ZANDT,2006,1,121881.07500000001
TX,VAN ZANDT,2006,2,814546.2825
TX,VAN ZANDT,2006,3,812891.55
TX,VAN ZANDT,2006,4,738402.3975000001
TX,VAN ZANDT,2006,5,787598.745
TX,VAN ZANDT,2006,6,1269356.3630000001
TX,VAN ZANDT,2006,7,740211.735
TX,VAN ZANDT,2006,8,737807.8200000001
TX,VAN ZANDT,2006,9,829703.7000000001
TX,VAN ZANDT,2006,10,1168250.805
TX,VAN ZANDT,2006,11,1071055.32
TX,VAN ZANDT,2006,12,989562.405
TX,VAN ZANDT,2007,1,68526.75
TX,VAN ZANDT,2007,2,732649.53
TX,VAN ZANDT,2007,3,836274.3225
TX,VAN ZANDT,2007,4,827213.01
TX,VAN ZANDT,2007,5,825707.4375
TX,VAN ZANDT,2007,6,835248.4650000001
TX,VAN ZANDT,2007,7,888657.6075
TX,VAN ZANDT,2007,8,858410.9738625
TX,VAN ZANDT,2007,9,832134.5925
TX,VAN ZANDT,2007,10,1183585.5150000001
TX,VAN ZANDT,2007,11,1060991.595
TX,VAN ZANDT,2007,12,1062545.3025
TX,VAN ZANDT,2008,1,32540.250000000004
TX,VAN ZANDT,2008,2,791231.1675000001
TX,VAN ZANDT,2008,3,859075.8450000001
TX,VAN ZANDT,2008,4,811744.8075
TX,VAN ZANDT,2008,5,899783.3550000001
TX,VAN ZANDT,2008,6,890145.2925000001
TX,VAN ZANDT,2008,7,1027233.42
TX,VAN ZANDT,2008,8,909012.9975
TX,VAN ZANDT,2008,9,972185.2238625
TX,VAN ZANDT,2008,10,1253619.127725
TX,VAN ZANDT,2008,11,1163315.6775
TX,VAN ZANDT,2008,12,1317711.495
TX,VAN ZANDT,2009,1,74424.15000000001
TX,VAN ZANDT,2009,2,800533.3500000001
TX,VAN ZANDT,2009,3,945757.5525000001
TX,VAN ZANDT,2009,4,1055098.1400000001
TX,VAN ZANDT,2009,5,923662.395
TX,VAN ZANDT,2009,6,1109601.7950000002
TX,VAN ZANDT,2009,7,923892.765
TX,VAN ZANDT,2009,8,1029287.4
TX,VAN ZANDT,2009,9,998742.3450000001
TX,VAN ZANDT,2009,10,1288375.5675000001
TX,VAN ZANDT,2009,11,1491911.385
TX,VAN ZANDT,2009,12,1234708.8900000001
TX,VAN ZANDT,2010,1,72491.40000000001
TX,VAN ZANDT,2010,2,916224.675
TX,VAN ZANDT,2010,3,1149035.6175000002
TX,VAN ZANDT,2010,4,1054793.19
TX,VAN ZANDT,2010,5,954800.2050000001
TX,VAN ZANDT,2010,6,1108090.4475
TX,VAN ZANDT,2010,7,1086122.7750000001
TX,VAN ZANDT,2010,8,1110940.5675000001
TX,VAN ZANDT,2010,9,995429.2425
TX,VAN ZANDT,2010,10,1311896.4375
TX,VAN ZANDT,2010,11,1496736.465
TX,VAN ZANDT,2010,12,1401413.4000000001
TX,VAN ZANDT,2011,1,163549.27500000002
TX,VAN ZANDT,2011,2,946568.025
TX,VAN ZANDT,2011,3,1315600.185
TX,VAN ZANDT,2011,4,1033300.305
TX,VAN ZANDT,2011,5,1078815.5550000002
TX,VAN ZANDT,2011,6,1209434.7225000001
TX,VAN ZANDT,2011,7,1141020.0975000001
TX,VAN ZANDT,2011,8,1199891.1
TX,VAN ZANDT,2011,9,1244570.445
TX,VAN ZANDT,2011,10,1481978.6175000002
TX,VAN ZANDT,2011,11,1523996.985
TX,VAN ZANDT,2011,12,1417116.9675
TX,VAN ZANDT,2012,1,159817.725
TX,VAN ZANDT,2012,2,1229255.4825000002
TX,VAN ZANDT,2012,3,1216292.8125
TX,VAN ZANDT,2012,4,1199392.1175
TX,VAN ZANDT,2012,5,1231555.3275000001
TX,VAN ZANDT,2012,6,1167908.0175
TX,VAN ZANDT,2012,7,1291050.1425
TX,VAN ZANDT,2012,8,1185923.1975
TX,VAN ZANDT,2012,9,1151135.07
TX,VAN ZANDT,2012,10,1521944.325
TX,VAN ZANDT,2012,11,1604037.9000000001
TX,VAN ZANDT,2012,12,1415143.8075
TX,VAN ZANDT,2013,1,114322.27500000001
TX,VAN ZANDT,2013,2,1066712.55
TX,VAN ZANDT,2013,3,1027476.81
TX,VAN ZANDT,2013,4,1112282.5125
TX,VAN ZANDT,2013,5,1289559.42
TX,VAN ZANDT,2013,6,988042.3875000001
TX,VAN ZANDT,2013,7,1310251.44
TX,VAN ZANDT,2013,8,1147141.7175
TX,VAN ZANDT,2013,9,1164272.5275
TX,VAN ZANDT,2013,10,1633699.1325
TX,VAN ZANDT,2013,11,1387697.895
TX,VAN ZANDT,2013,12,1602916.635
TX,VAN ZANDT,2014,1,163503.975
TX,VAN ZANDT,2014,2,1080145.275
TX,VAN ZANDT,2014,3,1050987.9
TX,VAN ZANDT,2014,4,1158566.865
TX,VAN ZANDT,2014,5,1252372.005
TX,VAN ZANDT,2014,6,1072882.3800000001
TX,VAN ZANDT,2014,7,1346805.0075
TX,VAN ZANDT,2014,8,1321056.202725
TX,VAN ZANDT,2014,9,1152283.552725
TX,VAN ZANDT,2014,10,1223560.275225
TX,VAN ZANDT,2014,11,1180169.0965875
TX,VAN ZANDT,2014,12,1194105.1540875
TX,VICTORIA,2006,1,223769.03
TX,VICTORIA,2006,2,1003644.9725
TX,VICTORIA,2006,3,1326711.6425
TX,VICTORIA,2006,4,1141020.1125
TX,VICTORIA,2006,5,1416754.31
TX,VICTORIA,2006,6,1299050.195
TX,VICTORIA,2006,7,1177446.5525
TX,VICTORIA,2006,8,1487480.965
TX,VICTORIA,2006,9,1722294.965
TX,VICTORIA,2006,10,1990135.9325
TX,VICTORIA,2006,11,2123076.9125
TX,VICTORIA,2006,12,2020805.8800000001
TX,VICTORIA,2007,1,312488.445
TX,VICTORIA,2007,2,1612851.45
TX,VICTORIA,2007,3,1870942.482
TX,VICTORIA,2007,4,1620656.6775
TX,VICTORIA,2007,5,1926352.2225000001
TX,VICTORIA,2007,6,1693607.6125
TX,VICTORIA,2007,7,1784652.3215
TX,VICTORIA,2007,8,2001796.325
TX,VICTORIA,2007,9,1752435.736
TX,VICTORIA,2007,10,2510276.6535
TX,VICTORIA,2007,11,2338885.1785
TX,VICTORIA,2007,12,2384092.5525
TX,VICTORIA,2008,1,257835.82
TX,VICTORIA,2008,2,1946185.627
TX,VICTORIA,2008,3,1700580.1825
TX,VICTORIA,2008,4,1833002.97
TX,VICTORIA,2008,5,1777884.1875
TX,VICTORIA,2008,6,1785891.4725
TX,VICTORIA,2008,7,2010061.1400000001
TX,VICTORIA,2008,8,1828626.1875
TX,VICTORIA,2008,9,1919122.0575
TX,VICTORIA,2008,10,2723486.9775
TX,VICTORIA,2008,11,2127311.955
TX,VICTORIA,2008,12,2680841.2600000002
TX,VICTORIA,2009,1,153428.595
TX,VICTORIA,2009,2,1892485.9425000001
TX,VICTORIA,2009,3,2125466.235
TX,VICTORIA,2009,4,1887875.2575
TX,VICTORIA,2009,5,1752322.537725
TX,VICTORIA,2009,6,2040921.4575
TX,VICTORIA,2009,7,2068850.0775000001
TX,VICTORIA,2009,8,1825018.1025
TX,VICTORIA,2009,9,1951109.1300000001
TX,VICTORIA,2009,10,2767627.29
TX,VICTORIA,2009,11,2597004.8475
TX,VICTORIA,2009,12,3070617.63
TX,VICTORIA,2010,1,58353.045
TX,VICTORIA,2010,2,1875173.7975
TX,VICTORIA,2010,3,2220820.7325
TX,VICTORIA,2010,4,2043815.5275
TX,VICTORIA,2010,5,2125729.005
TX,VICTORIA,2010,6,2214618.87
TX,VICTORIA,2010,7,2370823.1475
TX,VICTORIA,2010,8,2248848.9075
TX,VICTORIA,2010,9,2219244.623175
TX,VICTORIA,2010,10,2529374.895
TX,VICTORIA,2010,11,3151457.0552250003
TX,VICTORIA,2010,12,3282513.21795
TX,VICTORIA,2011,1,444502.47750000004
TX,VICTORIA,2011,2,2243693.962725
TX,VICTORIA,2011,3,2396499.652725
TX,VICTORIA,2011,4,2336419.650225
TX,VICTORIA,2011,5,2408678.820225
TX,VICTORIA,2011,6,2567736.172725
TX,VICTORIA,2011,7,2235399.3677250003
TX,VICTORIA,2011,8,2842260.937725
TX,VICTORIA,2011,9,2392173.9225
TX,VICTORIA,2011,10,3083134.6763625
TX,VICTORIA,2011,11,3428122.4325
TX,VICTORIA,2011,12,3279402.435
TX,VICTORIA,2012,1,607895.1525
TX,VICTORIA,2012,2,2653886.475
TX,VICTORIA,2012,3,2595459.495
TX,VICTORIA,2012,4,2805624.5025
TX,VICTORIA,2012,5,2896500.12
TX,VICTORIA,2012,6,2667023.2725
TX,VICTORIA,2012,7,2786028.0190875
TX,VICTORIA,2012,8,2977807.942725
TX,VICTORIA,2012,9,2445621.765
TX,VICTORIA,2012,10,3644161.7513625002
TX,VICTORIA,2012,11,3536617.6238625
TX,VICTORIA,2012,12,3201966.27
TX,VICTORIA,2013,1,469941.45
TX,VICTORIA,2013,2,2639460.4275
TX,VICTORIA,2013,3,2660651.91
TX,VICTORIA,2013,4,2681171.115
TX,VICTORIA,2013,5,2747336.4
TX,VICTORIA,2013,6,2561821.3913625
TX,VICTORIA,2013,7,2837118.4875
TX,VICTORIA,2013,8,2741457.5625
TX,VICTORIA,2013,9,2496619.1775
TX,VICTORIA,2013,10,3722745.0525
TX,VICTORIA,2013,11,3062370.7238625
TX,VICTORIA,2013,12,3725675.3850000002
TX,VICTORIA,2014,1,369690.3
TX,VICTORIA,2014,2,2266091.475
TX,VICTORIA,2014,3,2770180.9125
TX,VICTORIA,2014,4,2674196.1
TX,VICTORIA,2014,5,2724226.0125
TX,VICTORIA,2014,6,2577118.6425
TX,VICTORIA,2014,7,2970379.2825
TX,VICTORIA,2014,8,2776632.21
TX,VICTORIA,2014,9,2825617.32
TX,VICTORIA,2014,10,3480507.9
TX,VICTORIA,2014,11,3095418.9375
TX,VICTORIA,2014,12,3518250.5625
TX,WALKER,2006,1,171606.3
TX,WALKER,2006,2,565036.875
TX,WALKER,2006,3,849976.775
TX,WALKER,2006,4,671905.475
TX,WALKER,2006,5,788582.8875000001
TX,WALKER,2006,6,1002950.5875
TX,WALKER,2006,7,797757.636
TX,WALKER,2006,8,838344.225
TX,WALKER,2006,9,842715.375
TX,WALKER,2006,10,1041207.15
TX,WALKER,2006,11,951236.625
TX,WALKER,2006,12,1149641.475
TX,WALKER,2007,1,153362.586
TX,WALKER,2007,2,903839.0625
TX,WALKER,2007,3,778352.4
TX,WALKER,2007,4,886037.6625
TX,WALKER,2007,5,905604.2925
TX,WALKER,2007,6,920748.5625
TX,WALKER,2007,7,959311.7625000001
TX,WALKER,2007,8,1080058.8
TX,WALKER,2007,9,765222.7845000001
TX,WALKER,2007,10,1116612.45
TX,WALKER,2007,11,1300308.7125
TX,WALKER,2007,12,1171832.7
TX,WALKER,2008,1,157224.75
TX,WALKER,2008,2,1079173.35
TX,WALKER,2008,3,901396.35
TX,WALKER,2008,4,912713.1375000001
TX,WALKER,2008,5,1163256.3375000001
TX,WALKER,2008,6,1030545.9375
TX,WALKER,2008,7,949405.9500000001
TX,WALKER,2008,8,1091354.1
TX,WALKER,2008,9,1008586.65
TX,WALKER,2008,10,1242682.1625
TX,WALKER,2008,11,1188530.625
TX,WALKER,2008,12,1452602.2523625
TX,WALKER,2009,1,111903.15000000001
TX,WALKER,2009,2,874303.05
TX,WALKER,2009,3,1024323.0075000001
TX,WALKER,2009,4,951956.0775
TX,WALKER,2009,5,903693.525
TX,WALKER,2009,6,1031009.5238625
TX,WALKER,2009,7,1158181.7288625
TX,WALKER,2009,8,954600.975
TX,WALKER,2009,9,944253.225
TX,WALKER,2009,10,1518171.3
TX,WALKER,2009,11,1213043.775
TX,WALKER,2009,12,1521377.55
TX,WALKER,2010,1,12241.95
TX,WALKER,2010,2,1048919.625
TX,WALKER,2010,3,1192917.8438625
TX,WALKER,2010,4,996493.725
TX,WALKER,2010,5,1072709.475
TX,WALKER,2010,6,1015766.7375
TX,WALKER,2010,7,1165390.5188625
TX,WALKER,2010,8,1025018.52
TX,WALKER,2010,9,1095796.215
TX,WALKER,2010,10,1315847.805225
TX,WALKER,2010,11,1426830.03
TX,WALKER,2010,12,1371978.33
TX,WALKER,2011,1,201041.4
TX,WALKER,2011,2,1004777.925
TX,WALKER,2011,3,1268381.0625
TX,WALKER,2011,4,1035932.655
TX,WALKER,2011,5,1050354.045
TX,WALKER,2011,6,1249584.195225
TX,WALKER,2011,7,1152716.0175
TX,WALKER,2011,8,1179832.995
TX,WALKER,2011,9,1040332.56
TX,WALKER,2011,10,1375586.055
TX,WALKER,2011,11,1418745.36
TX,WALKER,2011,12,1408667.715
TX,WALKER,2012,1,182749.725
TX,WALKER,2012,2,1104993.7650000001
TX,WALKER,2012,3,1097872.95
TX,WALKER,2012,4,1048033.755
TX,WALKER,2012,5,1001390.1
TX,WALKER,2012,6,1068301.4475
TX,WALKER,2012,7,1073256.8775
TX,WALKER,2012,8,1162177.035
TX,WALKER,2012,9,1034668.3875000001
TX,WALKER,2012,10,1370684.2388625
TX,WALKER,2012,11,1767144.457725
TX,WALKER,2012,12,1431520.74
TX,WALKER,2013,1,95258.25
TX,WALKER,2013,2,1248916.455
TX,WALKER,2013,3,1330250.9925
TX,WALKER,2013,4,1342991.19
TX,WALKER,2013,5,1466740.7475
TX,WALKER,2013,6,1245383.0775000001
TX,WALKER,2013,7,1380161.0775000001
TX,WALKER,2013,8,1320024.24
TX,WALKER,2013,9,1270360.6125
TX,WALKER,2013,10,1809733.7325
TX,WALKER,2013,11,1377851.7975
TX,WALKER,2013,12,1517792.3775
TX,WALKER,2014,1,141186.9
TX,WALKER,2014,2,1095279.9525
TX,WALKER,2014,3,1162941.87
TX,WALKER,2014,4,1168688.28
TX,WALKER,2014,5,1194385.35
TX,WALKER,2014,6,1170925.74
TX,WALKER,2014,7,1321506.0975
TX,WALKER,2014,8,1167790.9125
TX,WALKER,2014,9,1188506.1975
TX,WALKER,2014,10,1651172.025
TX,WALKER,2014,11,1252699.74
TX,WALKER,2014,12,1345586.265
TX,WALLER,2006,1,54904.275
TX,WALLER,2006,2,148276.8525
TX,WALLER,2006,3,174205.11750000002
TX,WALLER,2006,4,125182.5375
TX,WALLER,2006,5,193380.80250000002
TX,WALLER,2006,6,231570.11250000002
TX,WALLER,2006,7,102658.57500000001
TX,WALLER,2006,8,155549.40000000002
TX,WALLER,2006,9,121204.95000000001
TX,WALLER,2006,10,154287.71250000002
TX,WALLER,2006,11,178142.25000000003
TX,WALLER,2006,12,123758.925
TX,WALLER,2007,1,44131.35
TX,WALLER,2007,2,124848.00000000001
TX,WALLER,2007,3,100138.725
TX,WALLER,2007,4,153206.775
TX,WALLER,2007,5,112645.95000000001
TX,WALLER,2007,6,119460.675
TX,WALLER,2007,7,158888.40000000002
TX,WALLER,2007,8,118121.62500000001
TX,WALLER,2007,9,148028.55000000002
TX,WALLER,2007,10,168669.75
TX,WALLER,2007,11,168913.6875
TX,WALLER,2007,12,148895.25
TX,WALLER,2008,1,9232.35
TX,WALLER,2008,2,214120.16636250002
TX,WALLER,2008,3,102808.08750000001
TX,WALLER,2008,4,159890.625
TX,WALLER,2008,5,146249.8125
TX,WALLER,2008,6,122056.46250000001
TX,WALLER,2008,7,180000.15000000002
TX,WALLER,2008,8,135174.6
TX,WALLER,2008,9,109715.625
TX,WALLER,2008,10,139740.37500000003
TX,WALLER,2008,11,148237.65000000002
TX,WALLER,2008,12,138750.015
TX,WALLER,2009,1,14680.95
TX,WALLER,2009,2,102790.95000000001
TX,WALLER,2009,3,110228.43750000001
TX,WALLER,2009,4,108949.35
TX,WALLER,2009,5,108864.975
TX,WALLER,2009,6,91497.15000000001
TX,WALLER,2009,7,95551.425
TX,WALLER,2009,8,106361.62500000001
TX,WALLER,2009,9,102493.5
TX,WALLER,2009,10,140412.75
TX,WALLER,2009,11,119092.42500000002
TX,WALLER,2009,12,139053.225
TX,WALLER,2010,1,2118.9
TX,WALLER,2010,2,76411.725
TX,WALLER,2010,3,98022.07500000001
TX,WALLER,2010,4,97719.90000000001
TX,WALLER,2010,5,89849.70000000001
TX,WALLER,2010,6,108651.90000000001
TX,WALLER,2010,7,98084.32500000001
TX,WALLER,2010,8,97466.77500000001
TX,WALLER,2010,9,109170.3
TX,WALLER,2010,10,134984.17500000002
TX,WALLER,2010,11,124622.77500000001
TX,WALLER,2010,12,147749.77500000002
TX,WALLER,2011,1,14966.250000000002
TX,WALLER,2011,2,96271.47
TX,WALLER,2011,3,121409.62500000001
TX,WALLER,2011,4,169203.075
TX,WALLER,2011,5,124374.90000000001
TX,WALLER,2011,6,110681.175
TX,WALLER,2011,7,130777.83
TX,WALLER,2011,8,123704.43000000001
TX,WALLER,2011,9,116085.09000000001
TX,WALLER,2011,10,142501.38
TX,WALLER,2011,11,181110.045
TX,WALLER,2011,12,146791.02000000002
TX,WALLER,2012,1,38896.950000000004
TX,WALLER,2012,2,129445.95000000001
TX,WALLER,2012,3,129163.27500000001
TX,WALLER,2012,4,126438.615
TX,WALLER,2012,5,140157.0
TX,WALLER,2012,6,132914.13
TX,WALLER,2012,7,121665.375
TX,WALLER,2012,8,105639.675
TX,WALLER,2012,9,108270.90000000001
TX,WALLER,2012,10,181433.13
TX,WALLER,2012,11,183276.255
TX,WALLER,2012,12,160021.275
TX,WALLER,2013,1,17690.55
TX,WALLER,2013,2,108720.78
TX,WALLER,2013,3,130024.065
TX,WALLER,2013,4,137663.07
TX,WALLER,2013,5,107211.45000000001
TX,WALLER,2013,6,157919.055
TX,WALLER,2013,7,140595.915
TX,WALLER,2013,8,144263.115
TX,WALLER,2013,9,141674.67
TX,WALLER,2013,10,197156.595
TX,WALLER,2013,11,175283.895
TX,WALLER,2013,12,218998.77000000002
TX,WALLER,2014,1,31306.8
TX,WALLER,2014,2,150599.43
TX,WALLER,2014,3,167701.62
TX,WALLER,2014,4,152413.365
TX,WALLER,2014,5,171143.34
TX,WALLER,2014,6,149237.64
TX,WALLER,2014,7,190022.76
TX,WALLER,2014,8,158300.2875
TX,WALLER,2014,9,195972.615
TX,WALLER,2014,10,131504.775
TX,WALLER,2014,11,110169.675
TX,WALLER,2014,12,131034.51
TX,WARD,2006,1,18577.3125
TX,WARD,2006,2,90510.2625
TX,WARD,2006,3,86633.925
TX,WARD,2006,4,116352.375
TX,WARD,2006,5,59298.675
TX,WARD,2006,6,105967.9875
TX,WARD,2006,7,145924.725
TX,WARD,2006,8,119470.3125
TX,WARD,2006,9,185760.6375
TX,WARD,2006,10,142990.3125
TX,WARD,2006,11,177620.25
TX,WARD,2006,12,186191.3175
TX,WARD,2007,1,4540.5
TX,WARD,2007,2,106923.5925
TX,WARD,2007,3,142010.5875
TX,WARD,2007,4,102738.675
TX,WARD,2007,5,109172.76
TX,WARD,2007,6,107991.51
TX,WARD,2007,7,135088.7475
TX,WARD,2007,8,150990.315
TX,WARD,2007,9,102628.0425
TX,WARD,2007,10,243152.9175
TX,WARD,2007,11,173233.98
TX,WARD,2007,12,165504.525
TX,WARD,2008,1,40464.3
TX,WARD,2008,2,230476.71
TX,WARD,2008,3,163118.55000000002
TX,WARD,2008,4,206264.475
TX,WARD,2008,5,223638.0788625
TX,WARD,2008,6,194805.99
TX,WARD,2008,7,249045.6375
TX,WARD,2008,8,237698.325
TX,WARD,2008,9,285478.3125
TX,WARD,2008,10,241457.5125
TX,WARD,2008,11,350975.055
TX,WARD,2008,12,320758.23
TX,WARD,2009,1,22097.100000000002
TX,WARD,2009,2,246146.025
TX,WARD,2009,3,206269.3875
TX,WARD,2009,4,185455.3125
TX,WARD,2009,5,183063.2625
TX,WARD,2009,6,178780.875
TX,WARD,2009,7,178930.8375
TX,WARD,2009,8,164461.65
TX,WARD,2009,9,131984.8875
TX,WARD,2009,10,168263.5875
TX,WARD,2009,11,218400.825
TX,WARD,2009,12,244661.40000000002
TX,WARD,2010,1,28617.3
TX,WARD,2010,2,170984.475
TX,WARD,2010,3,172904.2875
TX,WARD,2010,4,171882.7875
TX,WARD,2010,5,172362.7125
TX,WARD,2010,6,176527.42500000002
TX,WARD,2010,7,187108.275
TX,WARD,2010,8,195119.25
TX,WARD,2010,9,206626.05000000002
TX,WARD,2010,10,212437.5
TX,WARD,2010,11,257798.25
TX,WARD,2010,12,325359.7125
TX,WARD,2011,1,32030.0625
TX,WARD,2011,2,230754.6
TX,WARD,2011,3,271496.4375
TX,WARD,2011,4,222781.7625
TX,WARD,2011,5,250475.92500000002
TX,WARD,2011,6,228510.4125
TX,WARD,2011,7,246132.15
TX,WARD,2011,8,255118.9875
TX,WARD,2011,9,238100.8125
TX,WARD,2011,10,339100.91250000003
TX,WARD,2011,11,318251.1525
TX,WARD,2011,12,357657.99
TX,WARD,2012,1,49099.125
TX,WARD,2012,2,237752.475
TX,WARD,2012,3,285792.615
TX,WARD,2012,4,253708.575
TX,WARD,2012,5,283649.2875
TX,WARD,2012,6,246041.20500000002
TX,WARD,2012,7,265564.635
TX,WARD,2012,8,300333.9
TX,WARD,2012,9,302117.925
TX,WARD,2012,10,319091.5913625
TX,WARD,2012,11,381642.3375
TX,WARD,2012,12,317622.6
TX,WARD,2013,1,22097.100000000002
TX,WARD,2013,2,301165.5
TX,WARD,2013,3,213272.5125
TX,WARD,2013,4,262314.1875
TX,WARD,2013,5,267739.8
TX,WARD,2013,6,227798.175
TX,WARD,2013,7,283432.275
TX,WARD,2013,8,289023.675
TX,WARD,2013,9,206029.05000000002
TX,WARD,2013,10,439521.075
TX,WARD,2013,11,276278.4375
TX,WARD,2013,12,329611.425
TX,WARD,2014,1,19826.850000000002
TX,WARD,2014,2,262541.7
TX,WARD,2014,3,274870.65
TX,WARD,2014,4,239110.35
TX,WARD,2014,5,292578.60000000003
TX,WARD,2014,6,321277.65
TX,WARD,2014,7,232544.85
TX,WARD,2014,8,283688.025
TX,WARD,2014,9,214092.30000000002
TX,WARD,2014,10,281512.65
TX,WARD,2014,11,268162.86
TX,WARD,2014,12,325080.1125
TX,WASHINGTON,2006,1,53550.0
TX,WASHINGTON,2006,2,201529.0425
TX,WASHINGTON,2006,3,245699.58000000002
TX,WASHINGTON,2006,4,265965.425
TX,WASHINGTON,2006,5,305778.9
TX,WASHINGTON,2006,6,315219.2025
TX,WASHINGTON,2006,7,247598.5838625
TX,WASHINGTON,2006,8,333007.27136250003
TX,WASHINGTON,2006,9,346771.60500000004
TX,WASHINGTON,2006,10,353609.28750000003
TX,WASHINGTON,2006,11,364723.5563625
TX,WASHINGTON,2006,12,357985.5675
TX,WASHINGTON,2007,1,45871.200000000004
TX,WASHINGTON,2007,2,242865.48750000002
TX,WASHINGTON,2007,3,281250.08636250003
TX,WASHINGTON,2007,4,324781.47000000003
TX,WASHINGTON,2007,5,365085.675
TX,WASHINGTON,2007,6,311777.7075
TX,WASHINGTON,2007,7,436426.8698625
TX,WASHINGTON,2007,8,368309.63550000003
TX,WASHINGTON,2007,9,307263.2513625
TX,WASHINGTON,2007,10,512188.1738625
TX,WASHINGTON,2007,11,379746.8213625
TX,WASHINGTON,2007,12,448962.70886250003
TX,WASHINGTON,2008,1,55394.100000000006
TX,WASHINGTON,2008,2,357587.88
TX,WASHINGTON,2008,3,349367.0025
TX,WASHINGTON,2008,4,374998.17750000005
TX,WASHINGTON,2008,5,405356.59500000003
TX,WASHINGTON,2008,6,342780.42000000004
TX,WASHINGTON,2008,7,449691.39
