BUYER_STATE,BUYER_COUNTY,YEAR,MONTH,MME,FIPS Code,State_x,STNAME,CTYNAME,POPULATION,State_y
TX,KLEBERG,2014,1,71705.1,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,2,461201.6775,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,3,498381.2175,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,4,480577.4625,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,5,501861.1875,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,6,462434.8725,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,7,555716.4075,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,8,493547.0775,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,9,480516.795,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,10,485393.5875,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,11,361581.075,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KLEBERG,2014,12,434435.715,48273,Texas,Texas,KLEBERG,31884,Texas
TX,KNOX,2006,1,13482.0,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,2,77224.65000000001,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,3,50086.35,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,4,48997.35,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,5,49096.5,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,6,82236.9,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,7,48781.65,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,8,64854.3,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,9,63387.75,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,10,78220.05,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,11,74272.8,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2006,12,69866.25,48275,Texas,Texas,KNOX,3557,Texas
TX,KNOX,2007,1,3597.6,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,2,60081.525,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,3,98030.325,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,4,49135.11,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,5,58204.68,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,6,81873.945,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,7,64858.83,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,8,67436.48,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,9,40141.83,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,10,71624.025,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,11,59832.465,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2007,12,83089.71,48275,Texas,Texas,KNOX,3467,Texas
TX,KNOX,2008,1,302.7000000000001,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,2,77447.145,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,3,102580.56,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,4,71095.995,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,5,78370.68000000001,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,6,134117.98500000002,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,7,96817.98,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,8,168532.45500000002,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,9,63700.23,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,10,86806.845,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,11,97234.965,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2008,12,88248.48,48275,Texas,Texas,KNOX,3357,Texas
TX,KNOX,2009,1,3027.0,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,2,122830.8525,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,3,103416.3525,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,4,110492.505,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,5,123573.78,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,6,75348.93,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,7,110377.14,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,8,145883.955,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,9,97687.3425,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,10,118745.61,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,11,109719.795,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2009,12,149269.3275,48275,Texas,Texas,KNOX,3322,Texas
TX,KNOX,2010,1,18610.8,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,2,91894.575,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,3,86756.55,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,4,104009.2425,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,5,95239.77,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,6,113660.25,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,7,126358.7475,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,8,98664.45,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,9,82992.57,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,10,127849.365,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,11,107782.515,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2010,12,10261.53,48275,Texas,Texas,KNOX,3723,Texas
TX,KNOX,2011,1,12562.05,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,2,105249.0,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,3,106345.875,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,4,81648.90000000001,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,5,106378.05,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,6,115980.075,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,7,77112.3375,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,8,122415.9,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,9,95250.015,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,10,136729.44,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,11,89304.71250000001,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2011,12,70680.45,48275,Texas,Texas,KNOX,3721,Texas
TX,KNOX,2012,1,12911.7,48275,Texas,Texas,KNOX,3729,Texas
TX,KNOX,2012,2,17253.9,48275,Texas,Texas,KNOX,3729,Texas
TX,KNOX,2012,7,19712.205,48275,Texas,Texas,KNOX,3729,Texas
TX,KNOX,2012,8,49585.35,48275,Texas,Texas,KNOX,3729,Texas
TX,KNOX,2012,9,70408.95,48275,Texas,Texas,KNOX,3729,Texas
TX,KNOX,2012,10,119722.125,48275,Texas,Texas,KNOX,3729,Texas
TX,KNOX,2012,11,121533.4125,48275,Texas,Texas,KNOX,3729,Texas
TX,KNOX,2012,12,107955.9,48275,Texas,Texas,KNOX,3729,Texas
TX,KNOX,2013,1,3632.4,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,2,61318.425,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,3,48678.5625,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,4,43049.0625,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,5,25728.1875,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,6,60105.0,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,7,32706.375,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,8,72719.25,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,9,84152.25,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,10,85584.0,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,11,121053.75,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2013,12,106517.25,48275,Texas,Texas,KNOX,3719,Texas
TX,KNOX,2014,1,302.7000000000001,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,2,34955.8163625,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,3,103013.632725,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,4,43025.6288625,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,5,68747.2538625,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,6,70486.507725,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,7,65182.7813625,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,8,60526.875,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,9,32646.045225,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,10,106829.7265875,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,11,71894.21250000001,48275,Texas,Texas,KNOX,3797,Texas
TX,KNOX,2014,12,106695.607725,48275,Texas,Texas,KNOX,3797,Texas
TX,LA SALLE,2006,1,4389.150000000001,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,2,43047.75,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,3,48176.25,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,4,28907.85,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,5,44863.95,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,6,45387.6,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,7,46697.55,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,8,45253.65,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,9,45638.100000000006,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,10,99650.025,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,11,55522.8,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2006,12,49759.350000000006,48283,Texas,Texas,LA SALLE,5905,Texas
TX,LA SALLE,2007,1,3632.4,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,2,56617.05,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,3,47221.2,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,4,45253.65,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,5,54180.675,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,6,41167.2,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,7,49642.8,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,8,46901.100000000006,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,9,55557.6,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,10,60353.850000000006,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,11,64690.8,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2007,12,63415.65,48283,Texas,Texas,LA SALLE,5925,Texas
TX,LA SALLE,2008,1,4843.200000000001,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,2,49794.15,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,3,41906.55,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,4,51223.275,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,5,47977.95,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,6,44008.05,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,7,55242.75,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,8,52701.975000000006,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,9,54486.0,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,10,68946.0,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,11,51307.65,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2008,12,62356.2,48283,Texas,Texas,LA SALLE,5818,Texas
TX,LA SALLE,2009,1,151.35000000000005,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,2,38594.25,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,3,58066.2,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,4,49792.8375,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,5,54183.3,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,6,50702.25,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,7,41267.6625,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,8,42881.625,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,9,51860.85,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,10,62204.85,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,11,58857.75,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2009,12,66608.775,48283,Texas,Texas,LA SALLE,5810,Texas
TX,LA SALLE,2010,1,9535.05,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,2,39048.3,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,3,48886.05,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,4,43286.1,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,5,49389.675,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,6,55545.45,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,7,49541.025,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,8,49340.1,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,9,62254.425,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,10,70983.15,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,11,69888.9,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2010,12,67703.025,48283,Texas,Texas,LA SALLE,6913,Texas
TX,LA SALLE,2011,1,11351.25,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,2,57108.525,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,3,69097.35,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,4,64676.025,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,5,53224.3125,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,6,68643.3,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,7,50600.475,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,8,72645.375,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,9,57664.35,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,10,89512.2,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,11,78550.65,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2011,12,82079.9625,48283,Texas,Texas,LA SALLE,7000,Texas
TX,LA SALLE,2012,1,14628.75,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,2,62455.35,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,3,68625.9,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,4,66340.875,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,5,60388.65,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,6,62254.425,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,7,65077.875,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,8,81426.3,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,9,49843.725,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,10,103184.5875,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,11,89597.8875,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2012,12,71891.25,48283,Texas,Texas,LA SALLE,7154,Texas
TX,LA SALLE,2013,1,22196.25,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,2,70525.1625,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,3,64475.1,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,4,79373.0625,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,5,68157.075,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,6,69772.35,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,7,81778.575,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,8,73349.925,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,9,80820.9,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,10,81929.925,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,11,54788.7,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2013,12,78550.65000000001,48283,Texas,Texas,LA SALLE,7442,Texas
TX,LA SALLE,2014,1,3027.0,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,2,47523.9,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,3,68072.7,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,4,57696.525,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,5,55388.85,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,6,53426.55,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,7,63633.975,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,8,63095.55,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,9,64859.55,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,10,63465.225,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,11,65380.575,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LA SALLE,2014,12,63311.25,48283,Texas,Texas,LA SALLE,7482,Texas
TX,LAMAR,2006,1,244180.425,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,2,974998.2485,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,3,1080898.7675,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,4,992371.8635,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,5,1206416.1825,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,6,1042789.5375,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,7,1020435.3288625,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,8,1098063.0823625,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,9,1021424.5615,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,10,1494560.37045,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,11,1322329.05,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2006,12,1215020.535,48277,Texas,Texas,LAMAR,49017,Texas
TX,LAMAR,2007,1,173572.815,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,2,1160759.865,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,3,1122255.3268625,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,4,1118516.7023625,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,5,1163405.2958625,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,6,1465744.625,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,7,1171873.322,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,8,1065442.86895,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,9,1521929.4640875,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,10,1572205.4170875,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,11,1284620.2565,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2007,12,1472846.29045,48277,Texas,Texas,LAMAR,48974,Texas
TX,LAMAR,2008,1,167819.85,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,2,1257979.719,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,3,1219739.112725,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,4,1323564.84045,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,5,1275019.725,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,6,1216774.695225,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,7,1435240.8413625,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,8,1356207.375,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,9,1507699.35,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,10,1744045.95945,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,11,1449124.47,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2008,12,1935356.745,48277,Texas,Texas,LAMAR,48961,Texas
TX,LAMAR,2009,1,180501.15,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,2,1168619.445225,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,3,1416982.425,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,4,1408719.4315875,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,5,1358442.802725,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,6,1489744.432725,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,7,1820771.917725,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,8,1315331.8688625,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,9,1445065.7438625,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,10,1989266.49,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,11,1711618.702725,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2009,12,2070174.8325,48277,Texas,Texas,LAMAR,48965,Texas
TX,LAMAR,2010,1,26719.35,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,2,1578603.2625,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,3,1469310.6,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,4,1544037.9975,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,5,1630897.4625,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,6,1723509.8625,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,7,1582241.55,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,8,1735517.2913625,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,9,1680883.710225,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,10,2020711.26,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,11,2532557.6925,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2010,12,2084555.685,48277,Texas,Texas,LAMAR,49822,Texas
TX,LAMAR,2011,1,450395.2875,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,2,1570399.4175,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,3,2163151.5825,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,4,1633437.9225,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,5,1701944.8575,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,6,1918388.7375,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,7,1544747.4375,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,8,1864345.8375,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,9,1704269.5913625,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,10,2011625.4375,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,11,2234567.625,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2011,12,2176042.8375,48277,Texas,Texas,LAMAR,49869,Texas
TX,LAMAR,2012,1,329807.4375,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,2,1549343.1,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,3,1666200.54,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,4,1729905.6375,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,5,1868487.9375,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,6,1832869.6125,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,7,1859755.0875,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,8,1754248.05,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,9,1712358.9,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,10,2340010.35,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,11,2650296.2625,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2012,12,1869883.0875,48277,Texas,Texas,LAMAR,49673,Texas
TX,LAMAR,2013,1,167892.15,48277,Texas,Texas,LAMAR,49113,Texas
TX,LAMAR,2013,2,1799429.8125,48277,Texas,Texas,LAMAR,49113,Texas
TX,LAMAR,2013,3,1792631.55,48277,Texas,Texas,LAMAR,49113,Texas
TX,LAMAR,2013,4,2075856.0375,48277,Texas,Texas,LAMAR,49113,Texas
TX,LAMAR,2013,5,1835841.15,48277,Texas,Texas,LAMAR,49113,Texas
TX,LAMAR,2013,6,1699594.3125,48277,Texas,Texas,LAMAR,49113,Texas
TX,LAMAR,2013,7,1968023.25,48277,Texas,Texas,LAMAR,49113,Texas
TX,LAMAR,2013,8,1758071.2125,48277,Texas,Texas,LAMAR,49113,Texas
TX,LAMAR,2013,9,1782724.875,48277,Texas,Texas,LAMAR,49113,Texas
