BUYER_STATE,BUYER_COUNTY,YEAR,MME,FIPS Code,State,STNAME,CTYNAME,POPULATION
WA,SAN JUAN,2014,4095747.3040875,53055,Washington,Washington,SAN JUAN,15970
WA,SKAGIT,2006,34022111.9165875,53057,Washington,Washington,SKAGIT,114416
WA,SKAGIT,2007,44947253.8832625,53057,Washington,Washington,SKAGIT,116261
WA,SKAGIT,2008,42774851.2876125,53057,Washington,Washington,SKAGIT,118373
WA,SKAGIT,2009,45629597.20815,53057,Washington,Washington,SKAGIT,119534
WA,SKAGIT,2010,45562172.51295,53057,Washington,Washington,SKAGIT,116939
WA,SKAGIT,2011,46909058.2463625,53057,Washington,Washington,SKAGIT,117578
WA,SKAGIT,2012,45920521.3388625,53057,Washington,Washington,SKAGIT,117716
WA,SKAGIT,2013,46743574.0997625,53057,Washington,Washington,SKAGIT,118270
WA,SKAGIT,2014,49258789.8375,53057,Washington,Washington,SKAGIT,119990
WA,SKAMANIA,2006,2229414.7875,53059,Washington,Washington,SKAMANIA,10549
WA,SKAMANIA,2007,2527186.125,53059,Washington,Washington,SKAMANIA,10749
WA,SKAMANIA,2008,2712424.1625,53059,Washington,Washington,SKAMANIA,10864
WA,SKAMANIA,2009,2969880.75,53059,Washington,Washington,SKAMANIA,10894
WA,SKAMANIA,2010,2999433.1125,53059,Washington,Washington,SKAMANIA,11115
WA,SKAMANIA,2011,2855337.0,53059,Washington,Washington,SKAMANIA,11156
WA,SKAMANIA,2012,3059767.575,53059,Washington,Washington,SKAMANIA,11205
WA,SKAMANIA,2013,3033151.9875,53059,Washington,Washington,SKAMANIA,11316
WA,SKAMANIA,2014,2970452.3625,53059,Washington,Washington,SKAMANIA,11387
WA,SNOHOMISH,2006,257298514.5212,53061,Washington,Washington,SNOHOMISH,663645
WA,SNOHOMISH,2007,282215289.716625,53061,Washington,Washington,SNOHOMISH,675805
WA,SNOHOMISH,2008,309673098.9654,53061,Washington,Washington,SNOHOMISH,685296
WA,SNOHOMISH,2009,337409127.05385,53061,Washington,Washington,SNOHOMISH,694571
WA,SNOHOMISH,2010,346468845.571425,53061,Washington,Washington,SNOHOMISH,715522
WA,SNOHOMISH,2011,328305639.0303375,53061,Washington,Washington,SNOHOMISH,722149
WA,SNOHOMISH,2012,330160289.777175,53061,Washington,Washington,SNOHOMISH,732239
WA,SNOHOMISH,2013,327997961.3636625,53061,Washington,Washington,SNOHOMISH,744322
WA,SNOHOMISH,2014,325495917.1171875,53061,Washington,Washington,SNOHOMISH,757485
WA,SPOKANE,2006,192982355.3252125,53063,Washington,Washington,SPOKANE,447211
WA,SPOKANE,2007,198805208.256125,53063,Washington,Washington,SPOKANE,456187
WA,SPOKANE,2008,204660755.7555125,53063,Washington,Washington,SPOKANE,462408
WA,SPOKANE,2009,208973504.3287875,53063,Washington,Washington,SPOKANE,468684
WA,SPOKANE,2010,210604000.417875,53063,Washington,Washington,SPOKANE,472102
WA,SPOKANE,2011,215240189.0265375,53063,Washington,Washington,SPOKANE,473516
WA,SPOKANE,2012,214310485.161525,53063,Washington,Washington,SPOKANE,475605
WA,SPOKANE,2013,210434478.8769375,53063,Washington,Washington,SPOKANE,478553
WA,SPOKANE,2014,204065331.2465625,53063,Washington,Washington,SPOKANE,483148
WA,STEVENS,2006,20319301.578,53065,Washington,Washington,STEVENS,41392
WA,STEVENS,2007,20813643.4559,53065,Washington,Washington,STEVENS,41953
WA,STEVENS,2008,23758950.15315,53065,Washington,Washington,STEVENS,42183
WA,STEVENS,2009,24517521.0952125,53065,Washington,Washington,STEVENS,42334
WA,STEVENS,2010,24319327.0923375,53065,Washington,Washington,STEVENS,43472
WA,STEVENS,2011,22840368.8833875,53065,Washington,Washington,STEVENS,43457
WA,STEVENS,2012,21694133.8990875,53065,Washington,Washington,STEVENS,43494
WA,STEVENS,2013,20462279.6663625,53065,Washington,Washington,STEVENS,43287
WA,STEVENS,2014,21357175.477725,53065,Washington,Washington,STEVENS,43498
WA,THURSTON,2006,59722735.198225,53067,Washington,Washington,THURSTON,233335
WA,THURSTON,2007,65461650.0415875,53067,Washington,Washington,THURSTON,238717
WA,THURSTON,2008,66451231.1082125,53067,Washington,Washington,THURSTON,245571
WA,THURSTON,2009,69016647.8158875,53067,Washington,Washington,THURSTON,250979
WA,THURSTON,2010,73980166.6434,53067,Washington,Washington,THURSTON,253011
WA,THURSTON,2011,76306606.0284,53067,Washington,Washington,THURSTON,256439
WA,THURSTON,2012,77028927.976575,53067,Washington,Washington,THURSTON,258613
WA,THURSTON,2013,79984999.4674875,53067,Washington,Washington,THURSTON,261976
WA,THURSTON,2014,78469520.48385,53067,Washington,Washington,THURSTON,265071
WA,WAHKIAKUM,2006,1004054.4375,53069,Washington,Washington,WAHKIAKUM,3940
WA,WAHKIAKUM,2007,1107905.5125,53069,Washington,Washington,WAHKIAKUM,3985
WA,WAHKIAKUM,2008,1000381.3125,53069,Washington,Washington,WAHKIAKUM,4058
WA,WAHKIAKUM,2009,890021.760675,53069,Washington,Washington,WAHKIAKUM,4062
WA,WAHKIAKUM,2010,810019.425,53069,Washington,Washington,WAHKIAKUM,3983
WA,WAHKIAKUM,2011,1064972.9625,53069,Washington,Washington,WAHKIAKUM,3992
WA,WAHKIAKUM,2012,1279147.05,53069,Washington,Washington,WAHKIAKUM,3996
WA,WAHKIAKUM,2013,1182912.9225,53069,Washington,Washington,WAHKIAKUM,4002
WA,WAHKIAKUM,2014,980341.3875,53069,Washington,Washington,WAHKIAKUM,4008
WA,WALLA WALLA,2006,16246619.2588125,53071,Washington,Washington,WALLA WALLA,57236
WA,WALLA WALLA,2007,18407829.0225,53071,Washington,Washington,WALLA WALLA,57509
WA,WALLA WALLA,2008,17937149.8088625,53071,Washington,Washington,WALLA WALLA,58149
WA,WALLA WALLA,2009,18084690.5665875,53071,Washington,Washington,WALLA WALLA,59059
WA,WALLA WALLA,2010,19730467.2225,53071,Washington,Washington,WALLA WALLA,58915
WA,WALLA WALLA,2011,20742167.2538625,53071,Washington,Washington,WALLA WALLA,59452
WA,WALLA WALLA,2012,21406199.27295,53071,Washington,Washington,WALLA WALLA,59342
WA,WALLA WALLA,2013,22878727.395675,53071,Washington,Washington,WALLA WALLA,59387
WA,WALLA WALLA,2014,24190273.178175,53071,Washington,Washington,WALLA WALLA,59548
WA,WHATCOM,2006,42680811.705675,53073,Washington,Washington,WHATCOM,188837
WA,WHATCOM,2007,48266708.984775,53073,Washington,Washington,WHATCOM,192843
WA,WHATCOM,2008,50167591.726425,53073,Washington,Washington,WHATCOM,196960
WA,WHATCOM,2009,50728804.2745125,53073,Washington,Washington,WHATCOM,200434
WA,WHATCOM,2010,50394480.5756625,53073,Washington,Washington,WHATCOM,201549
WA,WHATCOM,2011,48392960.1892875,53073,Washington,Washington,WHATCOM,203503
WA,WHATCOM,2012,47331039.75405,53073,Washington,Washington,WHATCOM,204902
WA,WHATCOM,2013,49051244.7533625,53073,Washington,Washington,WHATCOM,206139
WA,WHATCOM,2014,51611925.2026875,53073,Washington,Washington,WHATCOM,208240
WA,WHITMAN,2006,7321052.5285875,53075,Washington,Washington,WHITMAN,41473
WA,WHITMAN,2007,8072747.032725,53075,Washington,Washington,WHITMAN,41084
WA,WHITMAN,2008,7735818.5625,53075,Washington,Washington,WHITMAN,42027
WA,WHITMAN,2009,8068959.345225,53075,Washington,Washington,WHITMAN,42689
WA,WHITMAN,2010,8059799.460225,53075,Washington,Washington,WHITMAN,44795
WA,WHITMAN,2011,9406485.3375,53075,Washington,Washington,WHITMAN,45067
WA,WHITMAN,2012,10296140.3213625,53075,Washington,Washington,WHITMAN,46660
WA,WHITMAN,2013,10340060.235,53075,Washington,Washington,WHITMAN,46831
WA,WHITMAN,2014,9868778.6625,53075,Washington,Washington,WHITMAN,46965
WA,YAKIMA,2006,44376884.395,53077,Washington,Washington,YAKIMA,230171
WA,YAKIMA,2007,48714182.5223625,53077,Washington,Washington,YAKIMA,232288
WA,YAKIMA,2008,52348507.057125,53077,Washington,Washington,YAKIMA,234881
WA,YAKIMA,2009,61959784.165125,53077,Washington,Washington,YAKIMA,239054
WA,YAKIMA,2010,67468869.2154375,53077,Washington,Washington,YAKIMA,244249
WA,YAKIMA,2011,76007353.779075,53077,Washington,Washington,YAKIMA,245899
WA,YAKIMA,2012,80232646.68135001,53077,Washington,Washington,YAKIMA,246064
WA,YAKIMA,2013,83916307.808175,53077,Washington,Washington,YAKIMA,246395
WA,YAKIMA,2014,91092505.3125,53077,Washington,Washington,YAKIMA,246748
