BUYER_STATE,BUYER_COUNTY,YEAR,MME
WA,KITTITAS,2014,12933555.3413625
WA,KLICKITAT,2006,1997275.6695
WA,KLICKITAT,2007,2517741.4875
WA,KLICKITAT,2008,2560843.2188625
WA,KLICKITAT,2009,2843889.525
WA,KLICKITAT,2010,2624773.95
WA,KLICKITAT,2011,2797973.1375
WA,KLICKITAT,2012,3178606.215
WA,KLICKITAT,2013,3533738.0740875
WA,KLICKITAT,2014,3083829.2775
WA,LEWIS,2006,28295827.6162625
WA,LEWIS,2007,35427502.206375
WA,LEWIS,2008,41459458.326825
WA,LEWIS,2009,45848953.7512875
WA,LEWIS,2010,42866022.18225
WA,LEWIS,2011,40843268.2918125
WA,LEWIS,2012,39861923.9397
WA,LEWIS,2013,38477349.957
WA,LEWIS,2014,38848140.12975
WA,LINCOLN,2006,3231801.495225
WA,LINCOLN,2007,3954140.7675
WA,LINCOLN,2008,4197673.3913625
WA,LINCOLN,2009,4805908.1625
WA,LINCOLN,2010,4818079.5
WA,LINCOLN,2011,4413150.2625
WA,LINCOLN,2012,4614201.9375
WA,LINCOLN,2013,5131388.925
WA,LINCOLN,2014,5060025.99
WA,MASON,2006,12980432.2785
WA,MASON,2007,14779235.790000001
WA,MASON,2008,17268370.4265
WA,MASON,2009,19808055.7390875
WA,MASON,2010,22558235.2388625
WA,MASON,2011,24603788.362725
WA,MASON,2012,23564035.7672625
WA,MASON,2013,22267489.08135
WA,MASON,2014,21411378.33225
WA,OKANOGAN,2006,14189955.625500001
WA,OKANOGAN,2007,17305320.1155
WA,OKANOGAN,2008,19154814.945225
WA,OKANOGAN,2009,21779971.1184
WA,OKANOGAN,2010,24892731.8518125
WA,OKANOGAN,2011,21848150.5690875
WA,OKANOGAN,2012,17674612.9693125
WA,OKANOGAN,2013,13360120.002037501
WA,OKANOGAN,2014,13177892.903175
WA,PACIFIC,2006,9281652.2445
WA,PACIFIC,2007,10519284.0870375
WA,PACIFIC,2008,12231422.1356625
WA,PACIFIC,2009,16600360.9088625
WA,PACIFIC,2010,17796522.7875
WA,PACIFIC,2011,18355074.6713625
WA,PACIFIC,2012,16657715.4975
WA,PACIFIC,2013,16403985.0413625
WA,PACIFIC,2014,16506427.0575
WA,PEND OREILLE,2006,7940225.713500001
WA,PEND OREILLE,2007,9200555.025
WA,PEND OREILLE,2008,9542375.925
WA,PEND OREILLE,2009,9801218.7375
WA,PEND OREILLE,2010,9262608.8625
WA,PEND OREILLE,2011,8148004.8375
WA,PEND OREILLE,2012,7784505.0525
WA,PEND OREILLE,2013,8001651.3825
WA,PEND OREILLE,2014,7281379.8
WA,PIERCE,2006,222611054.6263625
WA,PIERCE,2007,260048243.458925
WA,PIERCE,2008,265018328.78615
WA,PIERCE,2009,274530858.8062875
WA,PIERCE,2010,277785725.9746875
WA,PIERCE,2011,271541927.5213125
WA,PIERCE,2012,254441255.5513125
WA,PIERCE,2013,247305736.5783
WA,PIERCE,2014,263442226.604925
WA,SAN JUAN,2006,2633223.5738625
WA,SAN JUAN,2007,3019123.629
WA,SAN JUAN,2008,3473493.6413625
WA,SAN JUAN,2009,4387542.9
WA,SAN JUAN,2010,4731105.5588625
WA,SAN JUAN,2011,5255909.8838625
WA,SAN JUAN,2012,4958942.11545
WA,SAN JUAN,2013,5017736.5495875
WA,SAN JUAN,2014,4095747.3040875
WA,SKAGIT,2006,34022111.9165875
WA,SKAGIT,2007,44947253.8832625
WA,SKAGIT,2008,42774851.2876125
WA,SKAGIT,2009,45629597.20815
WA,SKAGIT,2010,45562172.51295
WA,SKAGIT,2011,46909058.2463625
WA,SKAGIT,2012,45920521.3388625
WA,SKAGIT,2013,46743574.0997625
WA,SKAGIT,2014,49258789.8375
WA,SKAMANIA,2006,2229414.7875
WA,SKAMANIA,2007,2527186.125
WA,SKAMANIA,2008,2712424.1625
WA,SKAMANIA,2009,2969880.75
WA,SKAMANIA,2010,2999433.1125
WA,SKAMANIA,2011,2855337.0
WA,SKAMANIA,2012,3059767.575
WA,SKAMANIA,2013,3033151.9875
WA,SKAMANIA,2014,2970452.3625
WA,SNOHOMISH,2006,257298514.5212
WA,SNOHOMISH,2007,282215289.716625
WA,SNOHOMISH,2008,309673098.9654
WA,SNOHOMISH,2009,337409127.05385
WA,SNOHOMISH,2010,346468845.571425
WA,SNOHOMISH,2011,328305639.0303375
WA,SNOHOMISH,2012,330160289.777175
WA,SNOHOMISH,2013,327997961.3636625
WA,SNOHOMISH,2014,325495917.1171875
WA,SPOKANE,2006,192982355.3252125
WA,SPOKANE,2007,198805208.256125
WA,SPOKANE,2008,204660755.7555125
WA,SPOKANE,2009,208973504.3287875
WA,SPOKANE,2010,210604000.417875
WA,SPOKANE,2011,215240189.0265375
WA,SPOKANE,2012,214310485.161525
WA,SPOKANE,2013,210434478.8769375
WA,SPOKANE,2014,204065331.2465625
WA,STEVENS,2006,20319301.578
WA,STEVENS,2007,20813643.4559
WA,STEVENS,2008,23758950.15315
WA,STEVENS,2009,24517521.0952125
WA,STEVENS,2010,24319327.0923375
WA,STEVENS,2011,22840368.8833875
WA,STEVENS,2012,21694133.8990875
WA,STEVENS,2013,20462279.6663625
WA,STEVENS,2014,21357175.477725
WA,THURSTON,2006,59722735.198225
WA,THURSTON,2007,65461650.0415875
WA,THURSTON,2008,66451231.1082125
WA,THURSTON,2009,69016647.8158875
WA,THURSTON,2010,73980166.6434
WA,THURSTON,2011,76306606.0284
WA,THURSTON,2012,77028927.976575
WA,THURSTON,2013,79984999.4674875
WA,THURSTON,2014,78469520.48385
WA,WAHKIAKUM,2006,1004054.4375
WA,WAHKIAKUM,2007,1107905.5125
WA,WAHKIAKUM,2008,1000381.3125
WA,WAHKIAKUM,2009,890021.760675
WA,WAHKIAKUM,2010,810019.425
WA,WAHKIAKUM,2011,1064972.9625
WA,WAHKIAKUM,2012,1279147.05
WA,WAHKIAKUM,2013,1182912.9225
WA,WAHKIAKUM,2014,980341.3875
WA,WALLA WALLA,2006,16246619.2588125
WA,WALLA WALLA,2007,18407829.0225
WA,WALLA WALLA,2008,17937149.8088625
WA,WALLA WALLA,2009,18084690.5665875
WA,WALLA WALLA,2010,19730467.2225
WA,WALLA WALLA,2011,20742167.2538625
WA,WALLA WALLA,2012,21406199.27295
WA,WALLA WALLA,2013,22878727.395675
WA,WALLA WALLA,2014,24190273.178175
WA,WHATCOM,2006,42680811.705675
WA,WHATCOM,2007,48266708.984775
WA,WHATCOM,2008,50167591.726425
WA,WHATCOM,2009,50728804.2745125
WA,WHATCOM,2010,50394480.5756625
WA,WHATCOM,2011,48392960.1892875
WA,WHATCOM,2012,47331039.75405
WA,WHATCOM,2013,49051244.7533625
WA,WHATCOM,2014,51611925.2026875
WA,WHITMAN,2006,7321052.5285875
WA,WHITMAN,2007,8072747.032725
WA,WHITMAN,2008,7735818.5625
WA,WHITMAN,2009,8068959.345225
WA,WHITMAN,2010,8059799.460225
WA,WHITMAN,2011,9406485.3375
WA,WHITMAN,2012,10296140.321362501
WA,WHITMAN,2013,10340060.235
WA,WHITMAN,2014,9868778.6625
WA,YAKIMA,2006,44376884.395
WA,YAKIMA,2007,48714182.5223625
WA,YAKIMA,2008,52348507.057125
WA,YAKIMA,2009,61959784.165125
WA,YAKIMA,2010,67468869.2154375
WA,YAKIMA,2011,76007353.779075
WA,YAKIMA,2012,80232646.68135001
WA,YAKIMA,2013,83916307.808175
WA,YAKIMA,2014,91092505.3125
